anime_id,studios
12546,"Qianqi Animation"
12550,"Asahi Production"
12550,"Success Corp."
12570,"Liberty Animation Studio"
12571,"Liberty Animation Studio"
12572,"Liberty Animation Studio"
12573,"Liberty Animation Studio"
12577,J.C.Staff
12578,"Polygon Pictures"
12581,"Polygon Pictures"
12582,"Polygon Pictures"
12583,"Polygon Pictures"
12584,"Polygon Pictures"
12585,"Studio PuYUKAI"
12586,"Haoliners Animation League"
12587,"Tengu Kobo"
12589,"Typhoon Graphics"
12590,J.C.Staff
12590,A.C.G.T.
12591,ILCA
12592,SELFISH
12593,OLM
12594,"Studio PuYUKAI"
12597,"Production I.G"
12599,T-Rex
12600,"Brain's Base"
12601,"SILVER LINK."
12602,"Studio Deen"
12604,"Craftar Studios"
12605,"Rockwell Eyes"
12612,"DR Movie"
12613,"Studio Pierrot"
12613,"Pierrot Plus"
12614,Bones
12615,Shuka
12617,Tsukimidou
12618,"Production I.G"
12619,C2C
12620,"Tatsunoko Production"
12620,"Dongwoo A&E"
12622,"Science SARU"
12623,"TMS Entertainment"
12625,C-Station
12626,OLM
12627,DiomedÃ©a
12629,"Seven Arcs Pictures"
12633,"White Fox"
12634,"Toei Animation"
12636,feel.
12637,Seven
12638,"Studio Hibari"
12639,"Toei Animation"
12640,"Brain's Base"
12641,"Toei Animation"
12643,"Doga Kobo"
12645,Xebec
12645,OLM
12646,"Studio Pierrot"
12648,"Toei Animation"
12651,"Pie in the sky"
12653,"Tomoyasu Murata Company"
12655,"Yamamura Animation"
12655,Inc.
12657,"Doga Kobo"
12665,"Doga Kobo"
12666,Karasfilms
12667,Gallop
12669,Xebec
12670,"TMS Entertainment"
12671,DLE
12672,"Toei Animation"
12674,DiomedÃ©a
12675,Xebec
12677,"Tatsunoko Production"
12679,MMDGP
12681,Signal.MD
12683,SELFISH
12685,OLM
12686,"Studio Gokumi"
12687,Gonzo
12687,"DandeLion Animation Studio"
12688,Nut
12689,Ascension
12694,"Doga Kobo"
12695,"A-1 Pictures"
12701,"Studio Deen"
12702,Fanworks
12705,"Kamio Japan"
12706,MAPPA
12707,LIDENFILMS
12711,"Wit Studio"
12712,"Haoliners Animation League"
12714,Chiptune
12715,Bones
12717,DLE
12726,Satelight
12727,"Toei Animation"
12728,Seven
12729,LIDENFILMS
12730,"Studio Deen"
12732,"Twilight Studio"
12733,Sunrise
12735,Madhouse
12736,"TMS Entertainment"
12737,Bridge
12737,"Husio Studio"
12738,"Kenji Studio"
12740,"Wit Studio"
12746,"Creators in Pack"
12747,Xebec
12748,"Pie in the sky"
12751,Sunrise
12752,Sotsu
12753,A-Line
12754,Millepensee
12754,GEMBA
12755,"Piso Studio"
12756,Fanworks
12756,Imagineer
12757,"Studio Pierrot"
12763,J.C.Staff
12766,T-Rex
12781,"Haoliners Animation League"
12781,"Studio LAN"
12782,Gaina
12797,"Wit Studio"
12798,"Seven Arcs Pictures"
12799,"Studio Pierrot"
12800,ILCA
12801,DLE
12803,"Studio Pierrot"
12804,Madhouse
12806,"Studio Deen"
12807,Graphinica
12809,"SILVER LINK."
12810,Lerche
12811,"A-1 Pictures"
12812,"Kyoto Animation"
12815,"Wit Studio"
12835,"Production I.G"
12836,"Production I.G"
12839,drop
12841,"Shin-Ei Animation"
12842,"Studio Pierrot"
12844,"Science SARU"
12855,Signal.MD
12857,Bones
12858,Bones
12859,Bones
12862,"Shin-Ei Animation"
12862,DLE
12863,DLE
12864,DLE
12865,DLE
12867,"Kyoto Animation"
12878,"Shin-Ei Animation"
12879,Zexcs
12898,T-Rex
12899,Shaft
12900,"Studio Comet"
12901,"Studio Deen"
12902,"Kyoto Animation"
12903,"Kyoto Animation"
12904,GoHands
12905,"Production Reed"
12906,"iDRAGONS Creative Studio"
12908,"Toei Animation"
12913,"Haoliners Animation League"
12913,"Studio LAN"
12914,DLE
12915,"Shin-Ei Animation"
12916,"Brain's Base"
12917,Sunrise
12920,"Nippon Animation"
12921,Sanrio
12922,Oddjob
12926,Signal.MD
12927,NAZ
12930,Actas
12930,"Studio 3Hz"
12931,Lerche
12934,Shaft
12935,Gonzo
12936,"P.A. Works"
12937,Shirogumi
12937,"EMT Squared"
12938,"Typhoon Graphics"
12939,"Children's Playground Entertainment"
12940,"Tatsunoko Production"
12941,"Craftar Studios"
12942,Bones
12961,"Studio Gokumi"
12962,DLE
12965,"Studio Deen"
12966,"Studio Hibari"
12967,"Studio Gokumi"
12967,AXsiZ
12970,"Joker Films"
12980,Tomason
12981,"SILVER LINK."
12981,Connect
12982,"SILVER LINK."
12985,Madhouse
12986,"Production I.G"
12989,"Toei Animation"
12993,"Kamikaze Douga"
12994,DLE
12996,"Haoliners Animation League"
12997,Sunrise
12998,A-Real
12999,"A-1 Pictures"
13001,"Collaboration Works"
13003,Gathering
13003,Lesprit
13004,Yaoyorozu
13006,DLE
13009,"Kyoto Animation"
13015,"Toei Animation"
13016,Millepensee
13018,"Doga Kobo"
13020,MAPPA
13022,"TMS Entertainment"
13045,"SILVER LINK."
13046,"Studio Deen"
13047,Artland
13047,TNK
13048,Artland
13048,TNK
13051,"Wit Studio"
13052,"Wit Studio"
13053,"WAO World"
13056,"Studio Pierrot"
13058,DLE
13062,DLE
13063,"Yamamura Animation"
13063,Inc.
13069,"White Fox"
13070,Bones
13071,LIDENFILMS
13072,"TMS Entertainment"
13073,"W-Toon Studio"
13074,"W-Toon Studio"
13077,"Kachidoki Studio"
13078,"Studio Khronos"
13079,"Creators in Pack"
13090,Jumondo
13092,MAPPA
13094,"Ishikawa Pro"
13095,"Kinema Citrus"
13096,"GARDEN LODGE"
13098,Lerche
13100,"Pie in the sky"
13102,Seven
13103,"Kachidoki Studio"
13105,DLE
13107,"Studio Pierrot"
13110,"SILVER LINK."
13112,Echoes
13116,Oddjob
13125,CloverWorks
13134,Orange
13135,"Queen Bee"
13136,Artland
13136,TNK
13138,"Opera House"
13139,"Kyoto Animation"
13140,Sunrise
13141,"Studio 9 MAiami"
13142,"Opera House"
13143,"Opera House"
13144,"Creators Dot Com"
13147,T-Rex
13149,Gaina
13152,"Studio Gokumi"
13153,"Pie in the sky"
13155,"Nippon Animation"
13157,feel.
13158,"Toei Animation"
13160,"Kyoto Animation"
13161,"Studio 4Â°C"
13164,DLE
13171,"Yokohama Animation Lab"
13172,"A-1 Pictures"
13173,"Ruo Hong Culture"
13174,"Tatsunoko Production"
13175,"Tatsunoko Production"
13176,"Magic Bus"
13180,LIDENFILMS
13181,"Pine Jam"
13185,"A-1 Pictures"
13187,"Beijing Rocen Digital"
13190,"Production I.G"
13191,"Toei Animation"
13192,"Production I.G"
13200,8bit
13201,8bit
13203,Millepensee
13203,GEMBA
13204,"Kyoto Animation"
13205,"Kyoto Animation"
13206,"Robot Communications"
13206,"Imagica Imageworks"
13207,"Usagi Ou"
13207,"Studio Nanahoshi"
13208,Tomason
13209,Picona
13210,"Wit Studio"
13210,"Square Enix Visual Works"
13212,"Shanghai Hippo Animation"
13225,NAZ
13229,DiomedÃ©a
13229,"Studio Blanc"
13230,ILCA
13231,Trigger
13232,Madhouse
13237,T-Rex
13238,Seven
13242,"Studio M2"
13243,DLE
13244,"Shin-Ei Animation"
13250,Nexus
13251,Emon
13251,Blade
13252,"Polygon Pictures"
13253,"Wit Studio"
13254,Shaft
13254,"Tatsunoko Production"
13258,dwarf
13261,"Studio 1st"
13267,J.C.Staff
13268,"TMS Entertainment"
13269,"Kinema Citrus"
13270,"TMS Entertainment"
13273,Gathering
13273,Lesprit
13274,"Production I.G"
13276,"A-1 Pictures"
13277,"A-1 Pictures"
13278,Artland
13279,"Encourage Films"
13280,DiomedÃ©a
13281,"A-1 Pictures"
13282,T-Rex
13283,8bit
13284,NAZ
13285,"GEEK TOYS"
13286,"White Fox"
13287,Madhouse
13289,"Production I.G"
13289,Nut
13289,Revoroot
13290,"Bandai Namco Pictures"
13291,Trigger
13292,Trigger
13293,"A-1 Pictures"
13293,Trigger
13293,CloverWorks
13294,"P.A. Works"
13298,"Telecom Animation Film"
13301,"Shin-Ei Animation"
13302,"Bibury Animation Studios"
13303,"TMS Entertainment"
13304,Gathering
13304,Lesprit
13305,Satelight
13306,Oddjob
13306,"Kate Arrow"
13307,"Queen Bee"
13309,"Project No.9"
13310,"Studio PuYUKAI"
13314,DLE
13317,"EMT Squared"
13319,"Platinum Vision"
13324,T-Rex
13325,"A-1 Pictures"
13326,Sunrise
13327,"Toei Animation"
13328,"Shanghai Hippo Animation"
13329,"Kachidoki Studio"
13331,J.C.Staff
13333,"Doga Kobo"
13334,"Seven Arcs Pictures"
13335,"Kyoto Animation"
13336,"A-1 Pictures"
13337,Kyotoma
13338,"A-1 Pictures"
13338,Bridge
13338,CloverWorks
13346,Sunrise
13347,C2C
13348,"Seven Arcs Pictures"
13350,"Studio Flad"
13351,"Toei Animation"
13352,J.C.Staff
13354,"Hoods Entertainment"
13355,Fanworks
13356,"TMS Entertainment"
13357,"EMT Squared"
13359,"Jinnis Animation Studios"
13362,"SILVER LINK."
13363,G-Lam
13363,"Studio CA"
13366,Fanworks
13367,"Studio Dadashow"
13368,OLM
13369,CloverWorks
13370,Seven
13371,"Geno Studio"
13372,C-Station
13373,Khara
13374,"Kyoto Animation"
13375,"Suzuki Mirano"
13377,TNK
13378,Signal.MD
13379,Bones
13380,"Toei Animation"
13381,Signal.MD
13382,"Tezuka Productions"
13385,T-Rex
13391,Onionskin
13401,Onionskin
13402,Satelight
13406,Onionskin
13407,Onionskin
13408,J.C.Staff
13409,Onionskin
13410,Onionskin
13411,Onionskin
13419,Lerche
13420,Onionskin
13421,Onionskin
13422,"Marza Animation Planet"
13423,"Studio VOLN"
13424,"Marza Animation Planet"
13425,Onionskin
13426,Onionskin
13427,Onionskin
13429,"Wit Studio"
13431,"Production IMS"
13444,"Studio Deen"
13445,Shaft
13450,DLE
13452,"Office Takeout"
13454,MAPPA
13456,"Haoliners Animation League"
13459,"Bibury Animation Studios"
13464,"Haoliners Animation League"
13466,Shaft
13468,"Hoods Entertainment"
13469,"Jinnis Animation Studios"
13471,"Minakata Laboratory"
13472,"Minakata Laboratory"
13473,"Minakata Laboratory"
13474,"Minakata Laboratory"
13475,"Minakata Laboratory"
13476,"Minakata Laboratory"
13482,"A-1 Pictures"
13483,"Tatsunoko Production"
13484,"Sola Digital Arts"
13485,"Studio PuYUKAI"
13486,"Tatsunoko Production"
13487,Seven
13488,"Production I.G"
13489,Zexcs
13490,"Toei Animation"
13491,Lay-duce
13493,Shaft
13494,Seven
13495,"Studio LAN"
13497,"Kaname Productions"
13500,"Takara Tomy A.R.T.S"
13501,DLE
13505,"Toei Animation"
13506,"Haoliners Animation League"
13513,"Collaboration Works"
13515,"DandeLion Animation Studio"
13516,DLE
13519,"production doA"
13520,Gonzo
13527,Shuka
13532,"White Fox"
13534,drop
13536,"Pb Animation Co. Ltd."
13536,"Studio LAN"
13537,"Haoliners Animation League"
13541,feel.
13542,"A-1 Pictures"
13543,Directions
13549,CygamesPictures
13550,"SILVER LINK."
13556,"Toei Animation"
13557,Lerche
13558,DLE
13567,Gonzo
13568,Gonzo
13569,Gonzo
13573,Three-d
13588,"Production I.G"
13589,"Production I.G"
13590,"Production I.G"
13615,"BigFireBird Animation"
13623,"SILVER LINK."
13624,DLE
13627,"Marza Animation Planet"
13630,Actas
13630,"Studio 3Hz"
13633,"2:10 AM Animation"
13635,Zero-G
13636,J.C.Staff
13637,Sunrise
13639,"B.CMAY PICTURES"
13641,"Doga Kobo"
13643,Akatsuki
13645,Bones
13646,"Studio A-CAT"
13649,"Toei Animation"
13650,"Studio PuYUKAI"
13651,"Doga Kobo"
13652,Sunrise
13653,"A-1 Pictures"
13654,"Studio 3Hz"
13655,"Hoods Drifters Studio"
13656,"Bandai Namco Pictures"
13657,Actas
13657,"Studio 3Hz"
13658,"Usagi Ou"
13660,"Shanghai Foch Film Culture Investment"
13661,Sunrise
13661,"The Answer Studio"
13664,Madhouse
13665,LIDENFILMS
13666,Gathering
13666,Lesprit
13667,"W-Toon Studio"
13667,DMM.futureworks
13668,"W-Toon Studio"
13668,DMM.futureworks
13670,AXsiZ
13671,"Studio Pierrot"
13671,"Pierrot Plus"
13672,Zexcs
13673,A.C.G.T.
13674,DiomedÃ©a
13675,"Kamikaze Douga"
13676,DLE
13677,A.C.G.T.
13678,"Haoliners Animation League"
13679,A.C.G.T.
13680,TNK
13680,Zero-G
13682,"A-1 Pictures"
13684,OLM
13685,C-Station
13687,Shuka
13688,feel.
13689,"A-1 Pictures"
13692,"Haoliners Animation League"
13693,"Geno Studio"
13694,"Usagi Ou"
13695,"Usagi Ou"
13696,"Usagi Ou"
13697,OLM
13697,"Shin-Ei Animation"
13698,"Bandai Namco Pictures"
13699,"White Fox"
13700,J.C.Staff
13701,DiomedÃ©a
13701,"Studio Blanc"
13703,"TMS Entertainment"
13705,OLM
13706,"Shin-Ei Animation"
13707,"KIZAWA Studio"
13708,"Coastline Animation Studio"
13709,dwarf
13710,dwarf
13711,dwarf
13712,dwarf
13713,Trigger
13713,dwarf
13714,dwarf
13715,"Pops Inc."
13716,"Pops Inc."
13717,"Pops Inc."
13718,dwarf
13721,"Pops Inc."
13722,"Pops Inc."
13723,MAPPA
13727,"Toei Animation"
13742,Akatsuki
13743,"Kachidoki Studio"
13745,Bones
13747,LÂ²Studio
13748,Ajia-Do
13753,"Polygon Pictures"
13755,"EMT Squared"
13758,NAZ
13758,"Magia Doraglier"
13759,J.C.Staff
13760,Fanworks
13768,"Boyan Pictures"
13770,MAPPA
13771,Gaina
13772,"Kyoto Animation"
13773,"Telecom Animation Film"
13774,"Polygon Pictures"
13777,"Nice Boat Animation"
13795,Madhouse
13799,"Production IMS"
13801,Satelight
13805,"Wit Studio"
13806,"Kyoto Animation"
13806,"Animation Do"
13811,"pH Studio"
13814,T-Rex
13816,"Mili Pictures"
13819,Xebec
13820,"The Answer Studio"
13821,Charaction
13822,"A-1 Pictures"
13825,"Sparkly Key Animation Studio"
13829,Seven
13837,"pH Studio"
13842,Gonzo
13843,"Office Takeout"
13844,Shuka
13846,"pH Studio"
13846,"D & D Pictures"
13847,"D & D Pictures"
13849,"CG Year"
13851,"pH Studio"
13852,"pH Studio"
13853,"pH Studio"
13855,HeART-BIT
13857,"2:10 AM Animation"
13858,"White Fox"
13863,Actas
13864,Tomovies
13866,"Haoliners Animation League"
13867,"Haoliners Animation League"
13868,"A-1 Pictures"
13869,"Hoods Entertainment"
13870,Shaft
13871,"Strawberry Meets Pictures"
13872,"Studio Gokumi"
13873,"Kyoto Animation"
13874,J.C.Staff
13875,"Platinum Vision"
13876,"Usagi Ou"
13886,"Polygon Pictures"
13887,"SILVER LINK."
13888,"D & D Pictures"
13893,"Haoliners Animation League"
13894,"Haoliners Animation League"
13895,OLM
13896,J.C.Staff
13897,Satelight
13898,"SILVER LINK."
13899,"Typhoon Graphics"
13902,"Bandai Namco Pictures"
13903,Lilix
13906,Shirogumi
13907,Bridge
13908,"B.CMAY PICTURES"
13909,T-Rex
13911,"Kyoto Animation"
13912,OLM
13913,OLM
13914,"Studio VOLN"
13914,"Studio M2"
13915,SANZIGEN
13916,"Kinema Citrus"
13917,"Yumeta Company"
13921,"Production I.G"
13921,"Sola Digital Arts"
13922,J.C.Staff
13924,Shaft
13926,DLE
13927,Asread
13927,"White Fox"
13929,Bones
13930,CloverWorks
13934,"Kanaban Graphics"
13936,Bones
13937,"Pierrot Plus"
13938,"Larx Entertainment"
13939,Fanworks
13941,Nomad
13943,"Sparkly Key Animation Studio"
13944,OLM
13945,ufotable
13946,Lay-duce
13952,"A-1 Pictures"
13954,OLM
13954,"Wit Studio"
13956,T-Rex
13957,"David Production"
13958,"Studio Chizu"
13959,"Production I.G"
13960,Gathering
13960,Lesprit
13961,"Creators in Pack"
13961,"Studio Lings"
13962,Bouncy
13963,"Toei Animation"
13965,J.C.Staff
13966,Xebec
13967,"Studio Pierrot"
13970,"Bandai Namco Pictures"
13971,BOOTLEG
13972,J.C.Staff
13973,TROYCA
13974,Eiken
13974,"TYO Animations"
13975,"TMS Entertainment"
13977,"Toei Animation"
13980,"Production Reed"
13982,Gathering
13982,Lesprit
13984,helo.inc
13985,"Toei Animation"
13986,"SILVER LINK."
13987,"Marza Animation Planet"
13988,"Studio Deen"
13990,"Toei Animation"
13991,"EMT Squared"
13992,Shaft
13993,"Creators in Pack"
13995,Gonzo
14001,MAPPA
14003,dwarf
14004,dwarf
14005,"UWAN Pictures"
14006,LIDENFILMS
14008,"Studio Gokumi"
14009,Sunrise
14011,"Studio Deen"
14012,"Wit Studio"
14013,ufotable
14014,"Hoods Drifters Studio"
14015,"Studio Comet"
14016,"WAO World"
14017,"B.CMAY PICTURES"
14018,"SILVER LINK."
14019,"Hoods Drifters Studio"
14020,"SILVER LINK."
14021,"TMS Entertainment"
14022,"Toei Animation"
14023,"Studio 4Â°C"
14024,Nut
14039,"Tencent Animation & Comics"
14041,MAPPA
14042,"Studio PuYUKAI"
14043,T-Rex
14045,"Haoliners Animation League"
14046,"Kyoto Animation"
14047,"Studio Pierrot"
14054,Lerche
14055,"A-1 Pictures"
14056,Zero-G
14057,"Yumeta Company"
14058,Lerche
14059,"Shin-Ei Animation"
14060,DLE
14061,"Toei Animation"
14061,Gallop
14062,Madhouse
14064,"TMS Entertainment"
14065,PoRO
14066,"TYO Animations"
14070,Shaft
14071,"Toei Animation"
14072,"David Production"
14074,DLE
14075,dwarf
14076,dwarf
14079,A.C.G.T.
14081,"Sparkly Key Animation Studio"
14082,Madhouse
14085,"Brain's Base"
14089,"Sega Interactive"
14090,DLE
14091,CUCURI
14091,"Digital Network Animation"
14092,Lerche
14093,Bridge
14094,"TMS Entertainment"
14095,Thundray
14098,"Tatsunoko Production"
14098,"Dongwoo A&E"
14099,"Light Chaser Animation Studios"
14100,"Light Chaser Animation Studios"
14101,"Wawayu Animation"
14102,"Shanghai Foch Film Culture Investment"
14103,"Shanghai Foch Film Culture Investment"
14105,"Vasoon Animation"
14106,"EKACHI EPILKA"
14117,Lerche
14118,"Bandai Namco Pictures"
14119,"Doga Kobo"
14120,"Guton Animation Studio"
14121,"B.CMAY PICTURES"
14122,Imagineer
14123,Ajia-Do
14128,Lay-duce
14130,"Suzuki Mirano"
14132,Taomee
14133,"Shanghai Animation Film Studio"
14134,"Encourage Films"
14135,T-Rex
14137,Sunrise
14139,10Gauge
14140,Sunrise
14142,Sunrise
14143,DLE
14144,J.C.Staff
14145,"Polygon Pictures"
14147,"Asahi Production"
14148,LIDENFILMS
14149,Satelight
14152,Passione
14152,"Creators in Pack"
14153,"TriF Studio"
14154,SynergySP
14154,"Shin-Ei Animation"
14155,Passione
14156,J.C.Staff
14158,DiomedÃ©a
14161,"UWAN Pictures"
14162,Ark
14163,OLM
14164,Gathering
14164,Lesprit
14166,"Creators in Pack"
14168,"Nippon Animation"
14168,Gallop
14168,"TMS Entertainment"
14168,DLE
14170,"Tencent Penguin Pictures"
14170,Fenz
14172,"ASK Animation Studio"
14174,Yaoyorozu
14175,GoHands
14176,GoHands
14177,GoHands
14178,GoHands
14179,GoHands
14180,GoHands
14184,"Magic Bus"
14185,OLM
14188,"Studio Deen"
14193,Madhouse
14195,C-Station
14198,"GEEK TOYS"
14200,J.C.Staff
14201,J.C.Staff
14202,"White Fox"
14210,"Production I.G"
14211,"Anime Antenna Iinkai"
14213,Bones
14215,Bridge
14215,"Husio Studio"
14216,"Joker Films"
14217,"Production I.G"
14218,"Project No.9"
14219,"SILVER LINK."
14220,Madhouse
14221,HOTZIPANG
14225,"Polygon Pictures"
14229,"Project No.9"
14230,OLM
14231,"CoMix Wave Films"
14234,Madhouse
14235,DiomedÃ©a
14237,"Collaboration Works"
14239,"Studio Colorido"
14240,"Studio A-CAT"
14241,Gaina
14248,Gathering
14248,Lesprit
14250,Gathering
14250,Lesprit
14251,MAPPA
14251,"Lapin Track"
14252,"33 Collective"
14253,8bit
14255,Madhouse
14255,DLE
14256,Bones
14257,Shirogumi
14259,"Craftar Studios"
14260,"Production I.G"
14261,"Production I.G"
14262,"Production I.G"
14263,"EMT Squared"
14264,"Studio VOLN"
14265,"Brio Animation"
14266,Connect
14267,CloverWorks
14268,Madhouse
14273,Seven
14281,"Kachidoki Studio"
14285,LIDENFILMS
14286,OLM
14287,"Studio Deen"
14288,"ANIDO FILM"
14290,Ascension
14292,"Studio Deen"
14293,CloverWorks
14294,"Bandai Namco Pictures"
14295,"White Fox"
14296,"Nippon Animation"
14297,"Tezuka Productions"
14298,Sunrise
14299,"P.A. Works"
14300,"Studio 3Hz"
14301,"Toei Animation"
14302,Bones
14303,"A-1 Pictures"
14304,AIC
14306,GoHands
14307,Bones
14309,"Kinema Citrus"
14310,"Kinema Citrus"
14311,Sunrise
14312,EzÏŒla
14313,"Tezuka Productions"
14313,MAPPA
14314,"Wit Studio"
14315,"Geno Studio"
14316,Revoroot
14345,J.C.Staff
14346,DLE
14347,"Sakura Create"
14348,"DandeLion Animation Studio"
14349,"Toei Animation"
14351,"Haoliners Animation League"
14351,"Pb Animation Co. Ltd."
14352,"Sparkly Key Animation Studio"
14353,"P.A. Works"
14354,"TMS Entertainment"
14355,"Studio Deen"
14356,"Kyoto Animation"
14357,J.C.Staff
14358,"Studio Gokumi"
14358,AXsiZ
14359,Satelight
14360,"Studio Deen"
14361,GRIZZLY
14363,"Yokohama Animation Lab"
14365,CloverWorks
14366,"Science SARU"
14371,CloverWorks
14372,LIDENFILMS
14373,"Yokohama Animation Lab"
14374,Zexcs
14374,"Studio A-CAT"
14375,Asread
14375,"Tear Studio"
14385,Xebec
14385,OLM
14386,C2C
14388,"Wawayu Animation"
14389,"Shanghai Foch Film Culture Investment"
14390,"Shanghai Foch Film Culture Investment"
14391,"Shin-Ei Animation"
14393,"Studio Ponoc"
14398,Blade
14398,Thundray
14401,"Dynamo Pictures"
14402,Fanworks
14402,Tomovies
14404,Shaft
14406,"Production I.G"
14406,DLE
14407,"Brain's Base"
14410,"Pierrot Plus"
14411,Passione
14411,"Creators in Pack"
14412,DLE
14413,DLE
14415,DLE
14416,"Toei Animation"
14420,"Studio Gokumi"
14421,Madhouse
14422,"Pie in the sky"
14425,Madhouse
14425,DLE
14427,"Studio Colorido"
14440,T-Rex
14441,"TMS Entertainment"
14442,"A-1 Pictures"
14443,HOTZIPANG
14444,TROYCA
14445,LIDENFILMS
14447,LIDENFILMS
14449,Passione
14452,"Doga Kobo"
14460,Gonzo
14460,Stingray
14462,"BUILD DREAM"
14463,Xebec
14463,OLM
14464,"Seven Stone Entertainment"
14466,"Encourage Films"
14467,"EMT Squared"
14473,"W-Toon Studio"
14473,DMM.futureworks
14474,"TriF Studio"
14476,Sunrise
14477,Sunrise
14479,"Studio Deen"
14480,SELFISH
14481,Lay-duce
14485,"Studio A-CAT"
14486,CloverWorks
14488,"Studio PuYUKAI"
14489,CLAP
14490,TROYCA
14491,"Studio W.Baba"
14491,P.I.C.S.
14493,G-angle
14496,"Studio Pierrot"
14496,"Pierrot Plus"
14498,J.C.Staff
14499,"P.A. Works"
14500,"Pierrot Plus"
14501,Actas
14502,OLM
14503,T-Rex
14506,"Sparkly Key Animation Studio"
14507,Gonzo
14509,"Creators in Pack"
14511,Ajia-Do
14512,"Studio 3Hz"
14522,C-Station
14524,"Kyoto Animation"
14525,"Kyoto Animation"
14526,"Kyoto Animation"
14528,"Bandai Namco Pictures"
14529,OLM
14530,Gonzo
14532,SANZIGEN
14533,SANZIGEN
14534,SANZIGEN
14534,DMM.futureworks
14539,"Dancing CG Studio"
14541,"Geno Studio"
14542,"Toei Animation"
14543,"2:10 AM Animation"
14545,"Sparkly Key Animation Studio"
14546,8bit
14549,ILCA
14550,"Haoliners Animation League"
14551,"Haoliners Animation League"
14552,"Shanghai Foch Film Culture Investment"
14553,"Polygon Pictures"
14554,"Toei Animation"
14555,Grom
14555,"Aurum Production"
14558,"A-1 Pictures"
14559,M.S.C
14560,"Production +h."
14561,"HS Pictures Studio"
14562,"P.A. Works"
14563,Lesprit
14564,"TMS Entertainment"
14565,"Toei Animation"
14567,Fanworks
14567,Imagineer
14568,"SILVER LINK."
14570,"BUILD DREAM"
14574,"B.CMAY PICTURES"
14574,"Colored-Pencil Animation Design"
14577,"Nice Boat Animation"
14577,"Samsara Animation Studio"
14579,"Beijing Rocen Digital"
14580,SELFISH
14581,"Creators in Pack"
14581,Saetta
14591,Madhouse
14592,SANZIGEN
14593,SANZIGEN
14594,"Hoods Entertainment"
14595,"Pierrot Plus"
14596,"Brain's Base"
14597,"Tatsunoko Production"
14598,TROYCA
14600,LIDENFILMS
14601,"Production I.G"
14602,OLM
14603,"Kyoto Animation"
14604,OLM
14605,OLM
14606,"Yokohama Animation Lab"
14607,8bit
14608,"Hoods Entertainment"
14609,Gaina
14610,MAPPA
14611,OLM
14612,LIDENFILMS
14614,"Studio 4Â°C"
14615,DiomedÃ©a
14616,"Felix Film"
14617,Millepensee
14618,Fanworks
14619,"Seven Arcs Pictures"
14620,"Kyoto Animation"
14621,Gonzo
14622,"Geno Studio"
14623,"Studio Deen"
14624,"David Production"
14625,Saetta
14626,"Doga Kobo"
14627,"Production I.G"
14628,Lerche
14629,"Platinum Vision"
14630,Satelight
14631,"A-1 Pictures"
14632,ufotable
14633,"Pierrot Plus"
14634,Lerche
14635,Bones
14636,"Acca effe"
14636,"Giga Production"
14637,"David Production"
14638,Shaft
14639,"Asura Film"
14640,"Magic Bus"
14641,"Yumeta Company"
14641,Graphinica
14643,"Wit Studio"
14645,"Nippon Animation"
14647,"Production I.G"
14648,"NHK Enterprises"
14649,"Studio Deen"
14650,"W-Toon Studio"
14651,"Asura Film"
14652,DiomedÃ©a
14653,Orange
14654,Anima
14654,ILCA
14659,"Kyoto Animation"
14662,SELFISH
14667,SELFISH
14671,T-Rex
14672,J.C.Staff
14680,"Studio UGOKI"
14681,"Kinema Citrus"
14682,Shirogumi
14688,"Marui Group"
14691,Zero-G
14692,"Studio Gokumi"
14694,"CoMix Wave Films"
14696,C2C
14705,"Kamikaze Douga"
14706,"Platinum Vision"
14707,Actas
14708,"Kyoto Animation"
14709,"Studio Deen"
14710,CloverWorks
14711,Signal.MD
14712,"Production I.G"
14714,"Yumeta Company"
14715,Gathering
14717,"TMS Entertainment"
14721,Seven
14724,OLM
14727,"Tezuka Productions"
14728,"Avex Pictures"
14728,"production doA"
14731,Signal.MD
14732,DLE
14733,OLM
14759,Zero-G
14760,"Animation Planet"
14761,Xebec
14762,"Asahi Production"
14765,"SILVER LINK."
14767,"Production I.G"
14768,Ascension
14768,"Creators in Pack"
14768,Zero-G
14769,"Urban Product"
14769,"UWAN Pictures"
14773,Madhouse
14774,"Pie in the sky"
14775,"Rising Force"
14776,Lerche
14777,J.C.Staff
14777,SANZIGEN
14779,Silver
14779,"Arvo Animation"
14781,Satelight
14784,MAT
14785,"A-1 Pictures"
14786,"Seven Arcs Pictures"
14787,"Studio Pierrot"
14788,Zero-G
14789,"TMS Entertainment"
14790,Gathering
14791,Suiseisha
14792,monofilmo
14793,"Asura Film"
14794,"Shanghai Foch Film Culture Investment"
14795,"Studio A-CAT"
14796,"Toei Animation"
14797,OLM
14799,J.C.Staff
14799,"Egg Firm"
14800,"Haoliners Animation League"
14801,"MASTER LIGHTS"
14802,"Studio 1st"
14803,Signal.MD
14804,Shaft
14805,SELFISH
14806,"Polygon Pictures"
14809,J.C.Staff
14811,"Creators in Pack"
14812,Gaina
14813,Gaina
14814,LIDENFILMS
14817,"Seven Stone Entertainment"
14821,"Studio 4Â°C"
14821,"Ankama Animations"
14822,Seven
14823,"EKACHI EPILKA"
14825,"WAO World"
14825,GEMBA
14826,"EMT Squared"
14835,"Shanghai Hippo Animation"
14836,"Tear Studio"
