anime_id,source
13636,"Light novel"
13637,Novel
13638,"Light novel"
13639,Game
13640,Original
13641,Game
13642,Game
13643,Original
13644,"Web manga"
13645,Manga
13646,Game
13647,"Visual novel"
13648,"Web manga"
13649,Original
13650,Manga
13651,Original
13652,Original
13653,"Light novel"
13654,"Light novel"
13655,Manga
13656,Music
13657,Original
13658,Other
13659,Original
13660,Novel
13661,Original
13662,Music
13663,Music
13664,"Light novel"
13665,Manga
13666,"4-koma manga"
13667,Manga
13668,Manga
13669,Original
13670,"Light novel"
13671,Manga
13672,Manga
13673,"Visual novel"
13674,"Light novel"
13675,Other
13676,Original
13677,"Visual novel"
13678,"Web manga"
13679,"Visual novel"
13680,Manga
13681,"Visual novel"
13682,Game
13683,Original
13684,Other
13685,Original
13686,Original
13687,Manga
13688,Original
13689,Novel
13690,Original
13691,Manga
13692,Manga
13693,Manga
13694,Original
13695,Original
13696,Original
13697,Original
13698,Manga
13699,Manga
13700,NULL
13701,"Web manga"
13702,Novel
13703,Original
13704,Other
13705,Manga
13706,Manga
13707,Other
13708,Original
13709,Original
13710,Other
13711,Original
13712,Original
13713,Manga
13714,Original
13715,Original
13716,Original
13717,Other
13718,Original
13719,Original
13720,Original
13721,Original
13722,Original
13723,Game
13724,Original
13725,NULL
13726,Other
13727,Original
13728,Original
13729,Original
13730,Original
13731,Original
13732,Original
13733,Original
13734,Original
13735,Original
13736,Original
13737,Original
13738,Original
13739,Original
13740,Original
13741,Original
13742,Original
13743,Original
13744,Original
13745,"Web manga"
13746,Original
13747,"Web manga"
13748,NULL
13749,Original
13750,Original
13751,"Web manga"
13752,Game
13753,Manga
13754,"Web manga"
13755,"4-koma manga"
13756,Music
13757,Music
13758,"Light novel"
13759,"Light novel"
13760,Original
13761,Game
13762,Game
13763,"Card game"
13764,Game
13765,Game
13766,"Card game"
13767,"Card game"
13768,Original
13769,Other
13770,Manga
13771,Manga
13772,"Light novel"
13773,Novel
13774,Manga
13775,Game
13776,Game
13777,Original
13778,Manga
13779,Manga
13780,Original
13781,Music
13782,Music
13783,Original
13784,Other
13785,Original
13786,Music
13787,Original
13788,Original
13789,Original
13790,Original
13791,Original
13792,Original
13793,Original
13794,Original
13795,"Light novel"
13796,"Visual novel"
13797,"Visual novel"
13798,Game
13799,"Light novel"
13800,"Visual novel"
13801,Original
13802,Original
13803,Other
13804,Original
13805,Manga
13806,Original
13807,"Visual novel"
13808,Other
13809,Other
13810,Other
13811,Music
13812,"Web manga"
13813,"Web manga"
13814,"Visual novel"
13815,"Light novel"
13816,Manga
13817,Original
13818,Music
13819,Manga
13820,Original
13821,Manga
13822,"Light novel"
13823,Manga
13824,Original
13825,Original
13826,Original
13827,Original
13828,Original
13829,"Visual novel"
13830,Original
13831,Manga
13832,Original
13833,Original
13834,Original
13835,Original
13836,Original
13837,Original
13838,Other
13839,Original
13840,Music
13841,Original
13842,Novel
13843,Manga
13844,Original
13845,Original
13846,Original
13847,Manga
13848,Manga
13849,"Web manga"
13850,Music
13851,Music
13852,Music
13853,Music
13854,Music
13855,Novel
13856,Other
13857,Original
13858,"Visual novel"
13859,Music
13860,Music
13861,Music
13862,Original
13863,Original
13864,Original
13865,Original
13866,Novel
13867,Novel
13868,"Light novel"
13869,Manga
13870,"Light novel"
13871,Original
13872,Original
13873,Original
13874,Manga
13875,Manga
13876,Original
13877,Other
13878,Original
13879,Original
13880,Original
13881,Original
13882,Original
13883,Music
13884,Original
13885,Other
13886,Original
13887,"4-koma manga"
13888,Original
13889,Original
13890,Original
13891,Original
13892,Original
13893,Manga
13894,Manga
13895,Game
13896,Original
13897,Game
13898,Manga
13899,Game
13900,Novel
13901,Game
13902,Manga
13903,"Web manga"
13904,Original
13905,Manga
13906,Original
13907,Other
13908,"Web manga"
13909,"Visual novel"
13910,Original
13911,NULL
13912,Other
13913,Other
13914,Original
13915,Original
13916,"Web manga"
13917,Manga
13918,Manga
13919,Game
13920,Other
13921,Manga
13922,Manga
13923,Original
13924,Manga
13925,"Visual novel"
13926,NULL
13927,"Light novel"
13928,Novel
13929,Original
13930,"Light novel"
13931,Novel
13932,Manga
13933,Manga
13934,Original
13935,Manga
13936,Manga
13937,"Web manga"
13938,"Web manga"
13939,Other
13940,Other
13941,"Web manga"
13942,Other
13943,Manga
13944,Original
13945,Game
13946,Game
13947,Original
13948,Original
13949,Original
13950,Original
13951,Original
13952,Manga
13953,Game
13954,Game
13955,"Web manga"
13956,"Visual novel"
13957,Manga
13958,Original
13959,Game
13960,"4-koma manga"
13961,Manga
13962,Original
13963,Manga
13964,Original
13965,Manga
13966,Manga
13967,Manga
13968,Manga
13969,Other
13970,Game
13971,Manga
13972,Manga
13973,Game
13974,"4-koma manga"
13975,Manga
13976,Original
13977,"Picture book"
13978,Original
13979,Game
13980,Manga
13981,NULL
13982,"Web manga"
13983,"Picture book"
13984,"Web manga"
13985,"Picture book"
13986,Manga
13987,Manga
13988,Manga
13989,Original
13990,Original
13991,Novel
13992,"Light novel"
13993,Manga
13994,"Picture book"
13995,Manga
13996,Music
13997,Original
13998,NULL
13999,Original
14000,Original
14001,Manga
14002,Original
14003,Original
14004,Original
14005,Other
14006,Game
14007,Original
14008,Manga
14009,Original
14010,Original
14011,Manga
14012,Manga
14013,Manga
14014,NULL
14015,Original
14016,Original
14017,Novel
14018,"Light novel"
14019,NULL
14020,"Light novel"
14021,"Picture book"
14022,Original
14023,Original
14024,"Light novel"
14025,Novel
14026,Original
14027,Original
14028,Original
14029,Original
14030,Original
14031,Original
14032,Other
14033,Original
14034,Original
14035,Original
14036,Original
14037,Original
14038,Original
14039,Novel
14040,Original
14041,Manga
14042,"Light novel"
14043,"Visual novel"
14044,Manga
14045,"Web manga"
14046,"Light novel"
14047,Game
14048,Original
14049,Original
14050,Original
14051,Original
14052,Original
14053,Original
14054,Game
14055,"4-koma manga"
14056,Manga
14057,Manga
14058,Manga
14059,Manga
14060,Original
14061,Manga
14062,Original
14063,Game
14064,"4-koma manga"
14065,"Light novel"
14066,Original
14067,Music
14068,Music
14069,Music
14070,"Light novel"
14071,Manga
14072,Manga
14073,Original
14074,Original
14075,Original
14076,Original
14077,Original
14078,Music
14079,"Visual novel"
14080,Original
14081,Novel
14082,Other
14083,Original
14084,Original
14085,Game
14086,Original
14087,Novel
14088,Game
14089,Original
14090,Game
14091,Original
14092,Manga
14093,Other
14094,Original
14095,"Web manga"
14096,Novel
14097,Original
14098,Game
14099,Original
14100,Original
14101,Novel
14102,Novel
14103,Novel
14104,Novel
14105,"Web manga"
14106,Manga
14107,Other
14108,Original
14109,Original
14110,Original
14111,Original
14112,Original
14113,Original
14114,Original
14115,Original
14116,Original
14117,Other
14118,Game
14119,"4-koma manga"
14120,Manga
14121,Novel
14122,Novel
14123,"Light novel"
14124,Music
14125,"4-koma manga"
14126,Original
14127,Other
14128,Original
14129,"Visual novel"
14130,Original
14131,"Visual novel"
14132,Game
14133,Original
14134,Game
14135,Manga
14136,Original
14137,Game
14138,Manga
14139,Original
14140,Original
14141,Manga
14142,Original
14143,Original
14144,Game
14145,Original
14146,Original
14147,"Web manga"
14148,Manga
14149,Game
14150,Original
14151,"Light novel"
14152,Game
14153,Original
14154,Original
14155,"Card game"
14156,Manga
14157,Original
14158,Novel
14159,Game
14160,Original
14161,Game
14162,Manga
14163,Original
14164,"Web manga"
14165,Other
14166,Manga
14167,"Visual novel"
14168,Original
14169,Novel
14170,Manga
14171,Manga
14172,Novel
14173,Other
14174,Original
14175,Manga
14176,Manga
14177,"Light novel"
14178,Manga
14179,Original
14180,Original
14181,Original
14182,Game
14183,Game
14184,"Web manga"
14185,Game
14186,Manga
14187,Original
14188,Original
14189,Other
14190,Original
14191,Original
14192,Original
14193,Manga
14194,"Visual novel"
14195,Manga
14196,Original
14197,Original
14198,Manga
14199,Original
14200,"Light novel"
14201,"Light novel"
14202,"Light novel"
14203,Original
14204,Original
14205,Original
14206,Original
14207,Original
14208,Original
14209,Original
14210,Original
14211,"Visual novel"
14212,Game
14213,Manga
14214,Novel
14215,"4-koma manga"
14216,"Web manga"
14217,Original
14218,Game
14219,Manga
14220,Manga
14221,Other
14222,Music
14223,Original
14224,Manga
14225,Manga
14226,NULL
14227,NULL
14228,NULL
14229,"Light novel"
14230,Other
14231,Original
14232,Game
14233,Original
14234,NULL
14235,Manga
14236,Original
14237,Other
14238,Original
14239,Novel
14240,"Visual novel"
14241,Original
14242,Original
14243,Original
14244,Original
14245,Original
14246,Original
14247,Original
14248,"4-koma manga"
14249,Novel
14250,"4-koma manga"
14251,Original
14252,Original
14253,"Light novel"
14254,Original
14255,Novel
14256,Original
14257,Original
14258,Novel
14259,Game
14260,Original
14261,Original
14262,Original
14263,"Light novel"
14264,Manga
14265,Original
14266,"Light novel"
14267,"Light novel"
14268,"Light novel"
14269,Original
14270,Original
14271,Original
14272,Music
14273,Novel
14274,Other
14275,Original
14276,Other
14277,Original
14278,Music
14279,Original
14280,Original
14281,Manga
14282,Manga
14283,Other
14284,Manga
14285,Manga
14286,Original
14287,Original
14288,Original
14289,NULL
14290,Original
14291,Original
14292,Manga
14293,Game
14294,Manga
14295,"Visual novel"
14296,Original
14297,Original
14298,Original
14299,Original
14300,Original
14301,Original
14302,"Web manga"
14303,"Light novel"
14304,Original
14305,Music
14306,Original
14307,"Web manga"
14308,Original
14309,"Web manga"
14310,"Web manga"
14311,Manga
14312,Manga
14313,Manga
14314,Manga
14315,Manga
14316,Novel
14317,Original
14318,Music
14319,Original
14320,Other
14321,Music
14322,Original
14323,Original
14324,Original
14325,Original
14326,Original
14327,Music
14328,"Visual novel"
14329,Other
14330,Original
14331,Original
14332,Original
14333,Original
14334,Original
14335,Original
14336,Original
14337,Original
14338,Game
14339,Original
14340,Original
14341,Original
14342,Original
14343,Original
14344,Original
14345,Game
14346,Original
14347,Manga
14348,Original
14349,Original
14350,Novel
14351,"Web manga"
14352,Novel
14353,Original
14354,Game
14355,"Light novel"
14356,NULL
14357,Original
14358,"4-koma manga"
14359,Manga
14360,Game
14361,Manga
14362,Original
14363,Other
14364,Original
14365,Original
14366,Manga
14367,NULL
14368,Original
14369,Manga
14370,"4-koma manga"
14371,Manga
14372,Original
14373,Game
14374,Other
14375,Game
14376,Original
14377,Original
14378,Original
14379,Original
14380,Original
14381,Original
14382,Original
14383,Original
14384,Original
14385,"Card game"
14386,"4-koma manga"
14387,Manga
14388,Novel
14389,Novel
14390,Novel
14391,Manga
14392,Other
14393,Original
14394,Other
14395,"Picture book"
14396,Original
14397,Original
14398,Game
14399,Original
14400,Original
14401,NULL
14402,Original
14403,Manga
14404,Game
14405,Original
14406,Manga
14407,Game
14408,"Visual novel"
14409,NULL
14410,Manga
14411,Game
14412,Original
14413,Original
14414,Book
14415,Original
14416,Manga
14417,Original
14418,Original
14419,"Web manga"
14420,Original
14421,"Light novel"
14422,Original
14423,Game
14424,Novel
14425,Novel
14426,Original
14427,Other
14428,Original
14429,Novel
14430,Original
14431,Original
14432,Original
14433,Original
14434,Original
14435,Original
14436,Original
14437,Original
14438,Original
14439,"Picture book"
14440,"Digital manga"
14441,Original
14442,Original
14443,Original
14444,Game
14445,Manga
14446,NULL
14447,"4-koma manga"
14448,Book
14449,"Light novel"
14450,Original
14451,Original
14452,Manga
14453,Original
14454,Music
14455,NULL
14456,Music
14457,Music
14458,Music
14459,Music
14460,Novel
14461,Original
14462,Original
14463,"Card game"
14464,Manga
14465,Original
14466,"Light novel"
14467,"Digital manga"
14468,Original
14469,Original
14470,Original
14471,Original
14472,Game
14473,Manga
14474,Original
14475,Original
14476,Novel
14477,Novel
14478,Original
14479,"Web manga"
14480,NULL
14481,Manga
14482,Original
14483,Original
14484,Original
14485,NULL
14486,Manga
14487,Other
14488,"Light novel"
14489,Original
14490,Manga
14491,Original
14492,Original
14493,Original
14494,Original
14495,Original
14496,Manga
14497,"4-koma manga"
14498,Game
14499,Original
14500,Manga
14501,Original
14502,Game
14503,"Visual novel"
14504,NULL
14505,Original
14506,Novel
14507,Game
14508,Original
14509,"Web manga"
14510,Original
14511,Novel
14512,"Light novel"
14513,Novel
14514,"4-koma manga"
14515,Other
14516,Original
14517,Original
14518,Original
14519,Other
14520,Original
14521,Original
14522,Manga
14523,Game
14524,Original
14525,Original
14526,Original
14527,Game
14528,NULL
14529,Game
14530,"Web manga"
14531,Original
14532,Original
14533,Other
14534,Original
14535,Original
14536,Game
14537,Original
14538,Novel
14539,Game
14540,Original
14541,Manga
14542,Game
14543,Original
14544,"Web manga"
14545,Game
14546,Manga
14547,Original
14548,Original
14549,Original
14550,Novel
14551,Novel
14552,Novel
14553,Original
14554,Manga
14555,Manga
14556,Game
14557,Original
14558,NULL
14559,"Visual novel"
14560,Original
14561,Original
14562,Game
14563,Manga
14564,"Web manga"
14565,Original
14566,Original
14567,"Web manga"
14568,"Web manga"
14569,Original
14570,Original
14571,NULL
14572,Original
14573,Original
14574,Novel
14575,Original
14576,Original
14577,Original
14578,"Web manga"
14579,Original
14580,Game
14581,"4-koma manga"
14582,Original
14583,Original
14584,Original
14585,Original
14586,Original
14587,Original
14588,Original
14589,Original
14590,Original
14591,Game
14592,Original
14593,Original
14594,Manga
14595,"Web manga"
14596,Manga
14597,Original
14598,Game
14599,Manga
14600,Manga
14601,Novel
14602,Game
14603,NULL
14604,Original
14605,Game
14606,Original
14607,Original
14608,"Light novel"
14609,Manga
14610,Original
14611,Original
14612,Manga
14613,NULL
14614,Manga
14615,Manga
14616,"Visual novel"
14617,"Light novel"
14618,Other
14619,Manga
14620,"Light novel"
14621,"Web manga"
14622,Manga
14623,Manga
14624,Manga
14625,"4-koma manga"
14626,"4-koma manga"
14627,Original
14628,Manga
14629,Manga
14630,"Light novel"
14631,Manga
14632,Manga
14633,Manga
14634,Manga
14635,Manga
14636,Manga
14637,Original
14638,Original
14639,Original
14640,"Picture book"
14641,Other
14642,Other
14643,Original
14644,Original
14645,Original
14646,Original
14647,Novel
14648,"Picture book"
14649,Original
14650,Original
14651,Other
14652,"Light novel"
14653,Game
14654,Game
14655,Original
14656,Game
14657,Original
14658,"Light novel"
14659,Original
14660,Original
14661,"Picture book"
14662,Original
14663,"Web manga"
14664,Manga
14665,"Visual novel"
14666,Manga
14667,Original
14668,Manga
14669,"Light novel"
14670,"Light novel"
14671,Other
14672,"Light novel"
14673,Original
14674,Original
14675,Original
14676,Original
14677,"Light novel"
14678,Original
14679,Original
14680,Original
14681,Original
14682,Original
14683,Game
14684,Original
14685,Original
14686,Manga
14687,Original
14688,Original
14689,Original
14690,Original
14691,Original
14692,Original
14693,"Light novel"
14694,Original
14695,Original
14696,Manga
14697,"4-koma manga"
14698,Original
14699,Original
14700,Original
14701,Original
14702,Original
14703,Original
14704,Original
14705,Novel
14706,Manga
14707,Original
14708,"Light novel"
14709,Game
14710,Game
14711,Game
14712,Game
14713,Manga
14714,Original
14715,Manga
14716,Original
14717,Game
14718,Original
14719,Original
14720,Original
14721,Manga
14722,NULL
14723,Original
14724,Manga
14725,Original
14726,Manga
14727,Manga
14728,Manga
14729,Manga
14730,"Light novel"
14731,Game
14732,Game
14733,Other
14734,Original
14735,Original
14736,Original
14737,Original
14738,Original
14739,Original
14740,Original
14741,Original
14742,Original
14743,Original
14744,Original
14745,Original
14746,Original
14747,Original
14748,Original
14749,Original
14750,Original
14751,Original
14752,Original
14753,Original
14754,Original
14755,Original
14756,Original
14757,"Visual novel"
14758,Original
14759,"Web manga"
14760,Game
14761,"Light novel"
14762,Game
14763,Game
14764,Manga
14765,Game
14766,Original
14767,Original
14768,"4-koma manga"
14769,Other
14770,"Web manga"
14771,Original
14772,Original
14773,Original
14774,Original
14775,Original
14776,"Light novel"
14777,"Light novel"
14778,Original
14779,Manga
14780,Music
14781,Novel
14782,Manga
14783,Manga
14784,Original
14785,Manga
14786,Original
14787,Manga
14788,Manga
14789,Game
14790,"4-koma manga"
14791,Manga
14792,"Web manga"
14793,Manga
14794,Novel
14795,Manga
14796,Manga
14797,Game
14798,NULL
14799,Manga
14800,"Web manga"
14801,Original
14802,"Visual novel"
14803,Original
14804,Game
14805,Game
14806,Other
14807,Game
14808,Original
14809,Game
14810,Other
14811,Manga
14812,Original
14813,Original
14814,Manga
14815,Novel
14816,Other
14817,Manga
14818,Original
14819,Original
14820,"4-koma manga"
14821,Manga
14822,"Web manga"
14823,"Light novel"
14824,Original
14825,Original
14826,Manga
14827,Original
14828,Original
14829,Original
14830,Original
14831,Original
14832,Original
14833,Original
14834,Music
14835,Original
14836,Manga
14837,Original
14838,Original
14839,Original
14840,Original
14841,Original
14842,Original
14843,Manga
14844,Original
14845,Original
14846,Game
14847,"Light novel"
14848,Manga
14849,Game
14850,"4-koma manga"
14851,"4-koma manga"
14852,Original
14853,Original
14854,NULL
14855,Other
14856,Other
14857,Manga
14858,"Web manga"
14859,Original
14860,Original
14861,"4-koma manga"
14862,Manga
14863,Manga
14864,Game
14865,Original
14866,Other
14867,Other
14868,Original
14869,Original
14870,Manga
14871,Original
14872,Original
14873,Original
14874,Original
14875,Original
14876,"Web manga"
14877,"Web manga"
14878,Original
14879,Game
14880,Original
14881,"Light novel"
14882,Novel
14883,Original
14884,Game
14885,"4-koma manga"
14886,Manga
14887,Manga
14888,Original
14889,Manga
14890,Original
14891,Manga
14892,Original
14893,Original
14894,"Web manga"
14895,Original
14896,Game
14897,"Light novel"
14898,Game
14899,Manga
14900,Original
14901,Manga
14902,Original
14903,Manga
14904,Game
14905,Other
14906,Original
14907,Game
14908,Game
14909,Novel
14910,Novel
14911,Original
14912,Game
14913,Original
14914,Original
14915,Original
14916,Novel
14917,Original
14918,"Visual novel"
14919,Original
14920,Other
14921,Original
14922,Manga
14923,Game
14924,Manga
14925,Game
14926,Original
14927,Original
14928,Manga
14929,Manga
14930,Manga
14931,Original
14932,Original
14933,Manga
14934,Manga
14935,"Light novel"
14936,Original
14937,Game
14938,Game
14939,Game
14940,Game
14941,Original
14942,Manga
14943,Novel
14944,Original
14945,Original
14946,Original
14947,Original
14948,Original
14949,Original
14950,Original
14951,Original
14952,Original
14953,Original
14954,Original
14955,Original
14956,Original
14957,Original
14958,Original
14959,Original
14960,Original
14961,Other
14962,Original
14963,Original
14964,Manga
14965,Original
14966,Original
14967,"Web manga"
14968,Novel
14969,"4-koma manga"
14970,Manga
14971,Manga
14972,Original
14973,Original
14974,Manga
14975,Original
14976,Original
14977,Original
14978,Original
14979,Original
14980,Other
14981,Original
14982,Game
14983,Original
14984,Original
14985,"Light novel"
14986,Original
14987,Original
14988,Original
14989,Other
14990,"Web manga"
14991,Manga
14992,Original
14993,Original
14994,Original
14995,Original
14996,"Light novel"
14997,"Light novel"
14998,Original
14999,Original
15000,Manga
15001,Novel
15002,Original
15003,Original
15004,Manga
15005,Game
15006,Game
15007,Manga
15008,Original
15009,Manga
15010,Original
15011,Original
15012,Original
15013,Original
15014,"Picture book"
15015,Original
15016,"Web manga"
15017,"Light novel"
15018,"Visual novel"
15019,Original
15020,Original
15021,"Web manga"
15022,Original
15023,Original
15024,Original
15025,Manga
15026,Original
15027,Other
15028,Original
15029,Original
15030,Original
15031,Original
15032,Original
15033,Original
15034,Original
15035,Original
15036,Manga
15037,Manga
15038,Manga
15039,Original
15040,"Light novel"
15041,Manga
15042,Game
15043,Original
15044,Manga
15045,Music
15046,Music
15047,Manga
15048,Original
15049,Original
15050,Original
15051,Original
15052,Novel
15053,Original
15054,Manga
15055,Game
15056,Game
15057,Original
15058,Original
15059,Original
15060,Novel
15061,Manga
15062,NULL
15063,Manga
15064,Original
15065,Original
15066,Original
15067,Original
15068,Original
15069,Original
15070,Manga
15071,Manga
15072,Original
15073,Original
15074,Original
15075,Original
15076,Novel
15077,Novel
15078,Game
15079,Manga
15080,Manga
15081,Original
15082,Original
15083,Original
15084,Manga
15085,"Digital manga"
15086,Manga
15087,Manga
15088,Original
15089,NULL
15090,Original
15091,Novel
15092,"Web manga"
15093,Other
15094,Game
15095,"Visual novel"
15096,Original
15097,Other
15098,Original
15099,Manga
15100,Original
15101,Original
15102,Original
15103,"Web manga"
15104,"Visual novel"
15105,Original
15106,Original
15107,Original
15108,Original
15109,Original
15110,"4-koma manga"
15111,Manga
15112,Manga
15113,Manga
15114,Original
15115,Original
15116,Original
15117,Original
15118,Game
15119,"Web manga"
15120,Manga
15121,Manga
15122,"Visual novel"
15123,Original
15124,Original
15125,Game
15126,Original
15127,Original
15128,"4-koma manga"
15129,Manga
15130,Original
15131,"Light novel"
15132,Manga
15133,Original
15134,Original
15135,Original
15136,Manga
15137,"Visual novel"
15138,Manga
15139,Original
15140,"4-koma manga"
15141,Game
15142,Original
15143,"Light novel"
15144,Original
15145,Original
15146,Manga
15147,Original
15148,Original
15149,Original
15150,Manga
15151,Other
15152,Original
15153,Original
15154,Original
15155,Original
15156,"Picture book"
15157,Original
15158,Original
15159,Original
15160,Original
15161,Other
15162,"Light novel"
15163,Manga
15164,"4-koma manga"
15165,"Web manga"
15166,Game
15167,Original
15168,Original
15169,Other
15170,Original
15171,Original
15172,Music
15173,Manga
15174,Original
15175,Original
15176,Original
15177,Game
15178,Game
15179,Original
15180,Other
15181,Original
15182,Manga
15183,"Visual novel"
15184,Manga
15185,Original
15186,Original
15187,Original
15188,Original
15189,Original
15190,Original
15191,Original
15192,Original
15193,Original
15194,Original
15195,Original
15196,Original
15197,Original
15198,Manga
15199,Manga
15200,Manga
15201,Original
15202,Original
15203,Original
15204,Manga
15205,Original
15206,Original
15207,Original
15208,Original
15209,Manga
15210,Original
15211,Original
15212,Music
15213,Manga
15214,Original
15215,Original
15216,Other
15217,"Picture book"
15218,"Light novel"
15219,Novel
15220,Original
15221,Other
15222,Original
15223,Manga
15224,"Card game"
15225,"Web manga"
15226,Novel
15227,"Web manga"
15228,Original
15229,"Light novel"
15230,Game
15231,Original
15232,"Visual novel"
15233,Original
15234,Other
15235,Other
15236,Other
15237,Original
15238,Original
15239,Original
15240,Original
15241,Original
15242,"Light novel"
15243,Game
15244,"Light novel"
15245,Manga
15246,"Light novel"
15247,Manga
15248,Original
15249,Original
15250,Game
15251,"Light novel"
15252,Original
15253,Original
15254,Original
15255,Original
15256,Original
15257,Music
15258,Original
15259,"Light novel"
15260,Manga
15261,Original
15262,"Visual novel"
15263,Original
15264,Original
15265,Original
15266,Original
15267,Original
15268,Book
15269,Original
15270,Original
15271,Novel
15272,"Web manga"
15273,Manga
15274,"Visual novel"
15275,Manga
15276,Original
15277,Original
15278,"4-koma manga"
15279,Original
15280,Original
15281,"Picture book"
15282,"Web manga"
15283,Other
15284,"Light novel"
15285,Original
15286,Original
15287,Original
15288,Manga
15289,Original
15290,Original
15291,Original
15292,Novel
15293,Novel
15294,"Web manga"
15295,Original
15296,Original
15297,Original
15298,Manga
15299,Original
15300,Other
15301,Original
15302,Other
15303,Original
15304,Original
15305,Original
15306,Original
15307,Original
15308,Other
15309,"Web manga"
15310,"4-koma manga"
15311,Original
15312,Original
15313,"Web manga"
15314,Original
15315,Game
15316,Manga
15317,Original
15318,Original
15319,Manga
15320,Game
15321,"Digital manga"
15322,"4-koma manga"
15323,Original
15324,Original
15325,Game
15326,Novel
15327,Original
15328,Novel
15329,"Visual novel"
15330,Original
15331,Original
15332,Original
15333,Original
15334,Original
15335,Original
15336,Original
15337,"Light novel"
15338,Original
15339,Original
15340,Original
15341,Original
15342,Original
15343,Other
15344,Other
15345,Other
15346,Original
15347,Manga
15348,Manga
15349,Manga
15350,Manga
15351,Novel
15352,Other
15353,Music
15354,Original
15355,Original
15356,"Web manga"
15357,Original
15358,Other
15359,Other
15360,NULL
15361,NULL
15362,NULL
15363,NULL
15364,NULL
15365,NULL
15366,NULL
15367,NULL
15368,NULL
15369,NULL
15370,NULL
15371,NULL
15372,NULL
15373,NULL
15374,NULL
15375,NULL
15376,NULL
15377,NULL
15378,NULL
15379,Original
15380,Original
15381,Original
15382,Original
15383,Original
15384,Other
15385,Original
15386,Original
15387,Original
15388,Original
15389,Original
15390,Original
15391,Original
15392,Original
15393,Original
15394,Original
15395,Original
15396,Original
15397,Original
15398,Original
15399,Other
15400,Original
15401,Original
15402,Original
15403,Original
15404,Original
15405,Original
15406,Original
15407,Original
15408,Original
15409,Original
15410,Original
15411,Original
15412,Original
15413,Novel
15414,Original
15415,Original
15416,Original
15417,Other
15418,Manga
15419,Game
15420,Original
15421,Original
15422,Novel
15423,NULL
15424,NULL
15425,Manga
15426,NULL
15427,Manga
15428,Manga
15429,Manga
15430,Original
15431,Manga
15432,Manga
15433,Original
15434,Original
15435,Original
15436,Original
15437,Original
15438,Original
15439,Original
15440,Original
15441,Original
15442,Original
15443,Original
15444,Original
15445,Original
15446,Original
15447,Original
15448,Original
15449,Manga
15450,Original
15451,Original
15452,Original
15453,Original
15454,Game
15455,Original
15456,Original
15457,Manga
15458,Manga
15459,Radio
15460,Original
15461,Original
15462,Game
15463,Game
15464,"Light novel"
15465,Other
15466,Original
15467,Original
15468,Original
15469,Manga
15470,Other
15471,Other
15472,Original
15473,Original
15474,Original
15475,Original
15476,Original
15477,Original
15478,Music
15479,Original
15480,Original
15481,"Picture book"
15482,"Picture book"
15483,"Picture book"
15484,"Picture book"
15485,Original
15486,Original
15487,Manga
15488,Novel
15489,Original
15490,Game
15491,Original
15492,Game
15493,Original
15494,Original
15495,Original
15496,Original
15497,Original
15498,Original
15499,Original
15500,Original
15501,Game
15502,Original
15503,Original
15504,Manga
15505,Original
15506,Original
15507,"Web manga"
15508,"Visual novel"
15509,Original
15510,Original
15511,Original
15512,Original
15513,Other
15514,Manga
15515,NULL
15516,NULL
15517,Manga
15518,Manga
15519,Game
15520,Game
15521,Original
15522,Other
15523,"Light novel"
15524,"4-koma manga"
15525,"Light novel"
15526,Manga
15527,Original
15528,Original
15529,Original
15530,Manga
15531,"Light novel"
15532,Original
15533,Original
15534,Manga
15535,Manga
15536,"4-koma manga"
15537,"4-koma manga"
15538,"4-koma manga"
15539,Manga
15540,Original
15541,Original
15542,Other
15543,Manga
15544,Manga
15545,Manga
15546,Other
15547,"Web manga"
15548,Manga
15549,Manga
15550,Manga
15551,Manga
15552,Manga
15553,Manga
15554,Other
15555,"Visual novel"
15556,"4-koma manga"
15557,Manga
15558,Manga
15559,Manga
15560,Manga
15561,Manga
15562,Manga
15563,Book
15564,Manga
15565,NULL
15566,"Picture book"
15567,Original
15568,"Web manga"
15569,Original
15570,Manga
15571,"Picture book"
15572,Music
15573,"4-koma manga"
15574,Manga
15575,Game
15576,Game
15577,Game
15578,Game
15579,"Light novel"
15580,Original
15581,Original
15582,Original
15583,Other
15584,Original
15585,Original
15586,Original
15587,Original
15588,"Web manga"
15589,Manga
15590,Original
15591,Manga
15592,Original
15593,Original
15594,Original
15595,Game
15596,Novel
15597,Original
15598,Original
15599,Original
15600,Original
15601,"Picture book"
15602,Original
15603,"Picture book"
15604,NULL
15605,Original
15606,Original
15607,Original
15608,Original
15609,Original
15610,Original
15611,Original
15612,Original
15613,Manga
15614,"4-koma manga"
15615,Manga
15616,Game
15617,Game
15618,"Visual novel"
15619,"Light novel"
15620,Manga
15621,Manga
15622,"Visual novel"
15623,Game
15624,Original
15625,Original
15626,Music
15627,Manga
15628,Manga
15629,Book
15630,"Light novel"
15631,"Light novel"
15632,Manga
15633,Manga
15634,Original
15635,Manga
15636,Original
15637,Original
15638,Manga
15639,Original
15640,Music
15641,Music
15642,Manga
15643,Manga
15644,Original
15645,Original
15646,Original
15647,Game
15648,Original
15649,Music
15650,Original
15651,Original
15652,Original
15653,Original
15654,Game
15655,"Light novel"
15656,Manga
15657,Manga
15658,"Picture book"
15659,Game
15660,Manga
15661,Manga
15662,Manga
15663,Manga
15664,"Light novel"
15665,Other
15666,Manga
15667,Manga
15668,Original
15669,Other
15670,Original
