anime_id,duration
12601,"23 min."
12602,"24 min. per ep."
12603,"30 min."
12604,"49 min."
12605,"6 min. per ep."
12606,"15 min."
12607,"15 min."
12608,"3 min. per ep."
12609,"46 sec. per ep."
12610,"3 min. per ep."
12611,"30 sec. per ep."
12612,"4 min."
12613,"24 min. per ep."
12614,"4 min. per ep."
12615,"24 min."
12616,"12 min. per ep."
12617,"4 min. per ep."
12618,"15 min."
12619,"3 min."
12620,"24 min. per ep."
12621,"15 sec."
12622,"1 hr. 57 min."
12623,"1 min. per ep."
12624,"17 min. per ep."
12625,"23 min. per ep."
12626,"12 min. per ep."
12627,"24 min. per ep."
12628,"4 min."
12629,"18 min. per ep."
12630,"25 min. per ep."
12631,"18 min."
12632,"3 min. per ep."
12633,"3 min."
12634,"1 hr. 35 min."
12635,"25 min."
12636,"24 min. per ep."
12637,"3 min. per ep."
12638,"23 min. per ep."
12639,"26 min."
12640,"1 hr. 1 min."
12641,"5 min. per ep."
12642,"23 min."
12643,"23 min. per ep."
12644,"7 min. per ep."
12645,"23 min. per ep."
12646,"24 min. per ep."
12647,"7 min."
12648,"3 min. per ep."
12649,"2 min. per ep."
12650,"4 min."
12651,"2 min."
12652,"4 min."
12653,"11 min."
12654,"13 min."
12655,"6 min."
12656,"15 min. per ep."
12657,"15 min. per ep."
12658,"3 min."
12659,"3 min."
12660,"4 min."
12661,"2 min."
12662,"4 min."
12663,"2 min. per ep."
12664,"2 min."
12665,"24 min. per ep."
12666,"1 min."
12667,"24 min. per ep."
12668,"29 min."
12669,"23 min."
12670,NULL
12671,"1 min."
12672,"1 hr. 12 min."
12673,"11 min."
12674,"12 min. per ep."
12675,"3 min. per ep."
12676,"16 sec."
12677,"5 min. per ep."
12678,"4 min."
12679,"1 min. per ep."
12680,"25 min."
12681,"12 min. per ep."
12682,"21 min. per ep."
12683,"15 min. per ep."
12684,NULL
12685,"24 min. per ep."
12686,"12 min. per ep."
12687,"24 min. per ep."
12688,"24 min."
12689,"24 min. per ep."
12690,"3 min."
12691,"4 min."
12692,"3 min."
12693,"15 sec."
12694,"24 min. per ep."
12695,"24 min. per ep."
12696,"3 min. per ep."
12697,"3 min."
12698,"30 min. per ep."
12699,"30 min. per ep."
12700,"1 hr. 35 min."
12701,"23 min. per ep."
12702,"3 min. per ep."
12703,"1 min."
12704,"1 min."
12705,"1 min."
12706,"24 min. per ep."
12707,"24 min. per ep."
12708,"1 min. per ep."
12709,"1 min."
12710,"18 min."
12711,"1 min. per ep."
12712,"14 min. per ep."
12713,NULL
12714,"10 min."
12715,"1 hr. 30 min."
12716,"19 min."
12717,"3 min."
12718,"1 min. per ep."
12719,"4 min."
12720,"11 min."
12721,"11 min."
12722,"11 min."
12723,"15 min."
12724,"30 min. per ep."
12725,"6 min. per ep."
12726,"8 min. per ep."
12727,"1 hr. 36 min."
12728,"24 min."
12729,"24 min. per ep."
12730,"23 min. per ep."
12731,"17 min."
12732,"52 min."
12733,"23 min. per ep."
12734,"1 hr. 15 min."
12735,"22 min. per ep."
12736,"3 min. per ep."
12737,"9 min. per ep."
12738,"2 min. per ep."
12739,"14 min."
12740,"22 min. per ep."
12741,"1 min. per ep."
12742,"5 min."
12743,"14 min."
12744,"11 min."
12745,"3 min. per ep."
12746,"4 min."
12747,"12 min."
12748,"2 min."
12749,"2 min."
12750,"3 min. per ep."
12751,"8 min."
12752,"2 min."
12753,"3 min. per ep."
12754,"24 min."
12755,"2 min. per ep."
12756,"3 min. per ep."
12757,NULL
12758,"27 min."
12759,"24 min."
12760,"17 min."
12761,"20 min."
12762,"18 min."
12763,"49 min. per ep."
12764,"15 min. per ep."
12765,"15 min."
12766,"16 min. per ep."
12767,"20 min. per ep."
12768,"16 min."
12769,"30 min."
12770,"24 min."
12771,"10 min."
12772,"11 min."
12773,"10 min."
12774,"10 min."
12775,"10 min."
12776,"20 min. per ep."
12777,"30 min. per ep."
12778,"20 min."
12779,"30 min."
12780,"30 min."
12781,"20 min. per ep."
12782,"15 min. per ep."
12783,"57 min."
12784,"32 min. per ep."
12785,"20 min. per ep."
12786,"51 min. per ep."
12787,"1 hr. 3 min."
12788,"1 hr. 12 min."
12789,"6 min."
12790,"7 min."
12791,"11 min."
12792,"11 min."
12793,"12 min."
12794,"11 min."
12795,NULL
12796,"15 min. per ep."
12797,"24 min. per ep."
12798,"1 min. per ep."
12799,"23 min. per ep."
12800,"4 min. per ep."
12801,NULL
12802,"3 min. per ep."
12803,"11 min."
12804,"23 min. per ep."
12805,"1 hr. 9 min."
12806,"23 min. per ep."
12807,"24 min. per ep."
12808,"1 min."
12809,"23 min. per ep."
12810,"23 min. per ep."
12811,"9 min."
12812,"1 hr. 55 min."
12813,"1 hr. 11 min."
12814,"1 hr. 27 min."
12815,"50 min."
12816,"19 min."
12817,"10 min."
12818,"15 min."
12819,"29 min."
12820,"1 hr."
12821,"24 min."
12822,"11 min."
12823,"14 min."
12824,"14 min."
12825,"14 min."
12826,"16 min."
12827,"19 min."
12828,"20 min."
12829,"29 min."
12830,"20 min."
12831,"5 min. per ep."
12832,"5 min. per ep."
12833,"5 min. per ep."
12834,"12 min."
12835,"1 hr. 29 min."
12836,"1 hr. 28 min."
12837,"5 min. per ep."
12838,"2 min. per ep."
12839,"9 min. per ep."
12840,"4 min."
12841,"30 min. per ep."
12842,"12 min."
12843,"2 min."
12844,"25 min. per ep."
12845,"40 min."
12846,"7 min."
12847,"11 min."
12848,NULL
12849,"14 min."
12850,"13 min."
12851,"15 min."
12852,"13 min."
12853,"14 min."
12854,"15 min."
12855,"3 min. per ep."
12856,"15 sec. per ep."
12857,"1 hr. 32 min."
12858,"1 hr. 30 min."
12859,NULL
12860,"1 hr. 22 min."
12861,"20 min. per ep."
12862,"55 sec."
12863,"9 min. per ep."
12864,"9 min. per ep."
12865,"5 min. per ep."
12866,"2 min."
12867,"3 min. per ep."
12868,"17 min."
12869,"11 min."
12870,"12 min."
12871,"12 min."
12872,"15 min."
12873,"13 min."
12874,"12 min."
12875,"15 min."
12876,"15 min."
12877,"56 sec. per ep."
12878,"17 min. per ep."
12879,"6 min."
12880,"13 min."
12881,"15 min."
12882,"15 min."
12883,"15 min."
12884,"13 min."
12885,"12 min."
12886,"11 min."
12887,"12 min."
12888,"13 min."
12889,"13 min."
12890,"14 min."
12891,"17 min."
12892,"16 min."
12893,"15 min."
12894,"12 min."
12895,"14 min."
12896,"15 min."
12897,"15 min."
12898,"16 min."
12899,"25 min. per ep."
12900,"56 min."
12901,"23 min. per ep."
12902,"1 hr. 38 min."
12903,"1 hr. 48 min."
12904,"23 min."
12905,"24 min. per ep."
12906,"16 min. per ep."
12907,"45 min."
12908,"1 hr. 10 min."
12909,"2 hr."
12910,"12 min."
12911,"12 min."
12912,"2 hr."
12913,"7 min. per ep."
12914,"1 hr. 44 min."
12915,"23 min. per ep."
12916,"23 min. per ep."
12917,"3 min. per ep."
12918,"2 min. per ep."
12919,"1 min. per ep."
12920,"1 hr. 45 min."
12921,"2 min."
12922,"3 min. per ep."
12923,"23 min."
12924,"3 min. per ep."
12925,"3 min. per ep."
12926,"3 min. per ep."
12927,"23 min."
12928,"23 min."
12929,"3 min. per ep."
12930,"25 min. per ep."
12931,"23 min. per ep."
12932,"23 min."
12933,"18 min."
12934,"22 min. per ep."
12935,"23 min. per ep."
12936,"23 min. per ep."
12937,"23 min. per ep."
12938,"23 min. per ep."
12939,"24 min. per ep."
12940,"23 min. per ep."
12941,"16 min. per ep."
12942,"23 min."
12943,"3 min."
12944,"4 min."
12945,"15 min."
12946,"3 min."
12947,NULL
12948,"2 min. per ep."
12949,"15 min."
12950,"14 min."
12951,"15 min."
12952,"20 min. per ep."
12953,"20 min. per ep."
12954,"1 hr. 36 min."
12955,"16 min."
12956,"17 min."
12957,"18 min."
12958,"13 min."
12959,"1 min. per ep."
12960,"4 min. per ep."
12961,"23 min."
12962,"1 min. per ep."
12963,"1 min. per ep."
12964,"4 min."
12965,"10 min. per ep."
12966,"2 min. per ep."
12967,"22 min. per ep."
12968,"41 sec."
12969,"2 min."
12970,"9 min. per ep."
12971,"22 min. per ep."
12972,"2 min. per ep."
12973,"2 min. per ep."
12974,"3 min. per ep."
12975,"2 min. per ep."
12976,"1 min. per ep."
12977,"1 min."
12978,"1 min."
12979,"2 min."
12980,"22 min. per ep."
12981,"23 min."
12982,"50 min."
12983,"4 min. per ep."
12984,NULL
12985,"26 min."
12986,"23 min."
12987,"3 min."
12988,"3 min."
12989,"5 min. per ep."
12990,"1 min."
12991,"4 min. per ep."
12992,"2 min."
12993,"12 min. per ep."
12994,"4 min. per ep."
12995,"9 min. per ep."
12996,"24 min. per ep."
12997,"24 min. per ep."
12998,"3 min."
12999,"22 min."
13000,"4 min."
13001,"17 min. per ep."
13002,"6 min."
13003,"1 min. per ep."
13004,"2 min."
13005,"2 min."
13006,"1 min. per ep."
13007,"2 min."
13008,NULL
13009,"23 min."
13010,"22 min. per ep."
13011,"22 min. per ep."
13012,"32 min."
13013,"27 min."
13014,"34 min. per ep."
13015,"23 min."
13016,"2 min. per ep."
13017,"3 min."
13018,"23 min. per ep."
13019,"1 hr. 18 min."
13020,"2 min."
13021,"10 min. per ep."
13022,"1 min. per ep."
13023,"8 min."
13024,"29 min."
13025,"4 min."
13026,"9 min."
13027,"8 min."
13028,"5 min."
13029,"11 min."
13030,"2 min."
13031,"28 min."
13032,"5 min."
13033,"7 min."
13034,"11 min."
13035,"3 min."
13036,"9 min."
13037,"10 min."
13038,"4 min."
13039,"4 min."
13040,"2 min."
13041,"16 min."
13042,"10 min."
13043,"14 min."
13044,"34 sec."
13045,"23 min. per ep."
13046,"23 min."
13047,"1 min. per ep."
13048,"2 min. per ep."
13049,"6 min."
13050,"4 min."
13051,"1 hr."
13052,"57 min."
13053,"23 min. per ep."
13054,"1 hr. 36 min."
13055,"2 min."
13056,"24 min. per ep."
13057,"2 min."
13058,"3 min. per ep."
13059,"42 sec. per ep."
13060,"20 min. per ep."
13061,"4 min. per ep."
13062,"44 sec. per ep."
13063,"1 min."
13064,"5 min. per ep."
13065,"39 sec. per ep."
13066,"4 min."
13067,"1 min. per ep."
13068,"3 min."
13069,"24 min."
13070,"25 min."
13071,"21 min."
13072,"23 min. per ep."
13073,"7 min."
13074,"8 min."
13075,"1 min."
13076,"5 min. per ep."
13077,"1 min."
13078,"3 min. per ep."
13079,"3 min. per ep."
13080,"14 min. per ep."
13081,"10 min. per ep."
13082,"11 min."
13083,"10 min."
13084,"4 min."
13085,"10 min."
13086,"28 min."
13087,"39 min."
13088,"21 min."
13089,"18 min."
13090,"22 min."
13091,"25 min."
13092,NULL
13093,"7 min."
13094,"1 min."
13095,"24 min. per ep."
13096,"3 min. per ep."
13097,"3 min."
13098,"24 min. per ep."
13099,"5 min. per ep."
13100,"4 min. per ep."
13101,"2 min."
13102,"27 min. per ep."
13103,"1 min. per ep."
13104,"5 min."
13105,"50 sec. per ep."
13106,"45 sec. per ep."
13107,"45 min."
13108,"1 hr. 40 min."
13109,"1 hr. 40 min."
13110,"13 min. per ep."
13111,"2 min."
13112,"2 min."
13113,"6 min."
13114,"1 hr. 25 min."
13115,"1 hr. 20 min."
13116,"2 min."
13117,"2 min."
13118,"2 min."
13119,"4 min."
13120,"5 min."
13121,"4 min."
13122,"2 min."
13123,"2 min."
13124,"30 min."
13125,"23 min. per ep."
13126,"28 min. per ep."
13127,"28 min. per ep."
13128,"28 min. per ep."
13129,"1 hr. 12 min."
13130,"1 min."
13131,"4 min."
13132,"3 min."
13133,"2 min."
13134,"24 min. per ep."
13135,"20 min. per ep."
13136,"23 min."
13137,"1 min."
13138,"22 min."
13139,"3 min. per ep."
13140,"11 min. per ep."
13141,"23 min."
13142,"1 min. per ep."
13143,"40 sec. per ep."
13144,"2 min. per ep."
13145,"1 min. per ep."
13146,NULL
13147,"16 min. per ep."
13148,"4 min."
13149,"16 min. per ep."
13150,"4 min."
13151,"2 min."
13152,"23 min. per ep."
13153,"1 min."
13154,"24 min."
13155,"23 min."
13156,"8 min."
13157,"24 min."
13158,"23 min."
13159,"20 min. per ep."
13160,"1 hr. 33 min."
13161,NULL
13162,"5 min."
13163,"12 min. per ep."
13164,"2 min."
13165,"32 min. per ep."
13166,"22 min."
13167,"3 min."
13168,"28 min. per ep."
13169,"3 min."
13170,"2 min."
13171,"53 sec. per ep."
13172,"1 min."
13173,"8 min. per ep."
13174,"29 min."
13175,"29 min."
13176,"5 min. per ep."
13177,"33 sec. per ep."
13178,"15 sec."
13179,"9 min."
13180,"14 min. per ep."
13181,"23 min. per ep."
13182,"24 min. per ep."
13183,"21 min. per ep."
13184,"23 min. per ep."
13185,"1 hr. 24 min."
13186,"4 min."
13187,"23 min. per ep."
13188,"2 min. per ep."
13189,"7 min. per ep."
13190,"4 min."
13191,"19 min. per ep."
13192,"2 min."
13193,"2 min."
13194,"2 min."
13195,"2 min."
13196,"2 min."
13197,"2 min."
13198,"2 min."
13199,"2 min."
13200,"13 min. per ep."
13201,"26 min."
13202,"1 hr. 28 min."
13203,"24 min."
13204,"1 hr. 30 min."
13205,"1 hr. 41 min."
13206,"23 min."
13207,"24 min."
13208,NULL
13209,"24 min."
13210,"1 min. per ep."
13211,"45 min."
13212,"1 hr. 32 min."
13213,"5 min. per ep."
13214,"5 min. per ep."
13215,"5 min."
13216,"5 min."
13217,"5 min."
13218,"5 min. per ep."
13219,"5 min. per ep."
13220,"5 min."
13221,"41 sec. per ep."
13222,"5 min."
13223,"2 min."
13224,"5 min."
13225,"4 min."
13226,"2 min. per ep."
13227,"1 min."
13228,"2 min. per ep."
13229,"23 min. per ep."
13230,"4 min. per ep."
13231,NULL
13232,"4 min. per ep."
13233,"30 min. per ep."
13234,"25 min. per ep."
13235,"30 min. per ep."
13236,"16 min."
13237,"16 min."
13238,"3 min. per ep."
13239,"3 min."
13240,"2 min."
13241,"4 min."
13242,NULL
13243,"3 min. per ep."
13244,"1 hr. 49 min."
13245,"12 min. per ep."
13246,"22 min."
13247,"3 min."
13248,"11 min."
13249,"3 min."
13250,"23 min. per ep."
13251,"24 min. per ep."
13252,NULL
13253,"23 min. per ep."
13254,"30 sec."
13255,"35 sec."
13256,"27 min."
13257,"1 hr. 2 min."
13258,"11 min. per ep."
13259,"3 min. per ep."
13260,"14 min."
13261,"17 min."
13262,"2 min."
13263,"2 min."
13264,"2 min."
13265,"4 min."
13266,"2 min."
13267,"24 min. per ep."
13268,"23 min. per ep."
13269,"24 min. per ep."
13270,"1 hr. 50 min."
13271,"13 min. per ep."
13272,"3 min."
13273,"2 min. per ep."
13274,"24 min."
13275,"3 min."
13276,"23 min."
13277,"17 min."
13278,"4 min. per ep."
13279,"5 min. per ep."
13280,"23 min. per ep."
13281,"23 min."
13282,"27 min."
13283,"24 min. per ep."
13284,"23 min. per ep."
13285,"23 min. per ep."
13286,"23 min. per ep."
13287,"23 min. per ep."
13288,"58 sec."
13289,"2 hr. 15 min."
13290,"23 min. per ep."
13291,"23 min. per ep."
13292,"1 hr. 51 min."
13293,"24 min. per ep."
13294,"1 hr. 55 min."
13295,NULL
13296,NULL
13297,NULL
13298,"22 min. per ep."
13299,"3 min. per ep."
13300,"37 sec."
13301,"23 min. per ep."
13302,"45 min. per ep."
13303,"1 hr. 30 min."
13304,"3 min. per ep."
13305,"23 min. per ep."
13306,"3 min. per ep."
13307,"21 min. per ep."
13308,NULL
13309,"23 min. per ep."
13310,"1 min. per ep."
13311,"1 hr. 23 min."
13312,"1 hr. 30 min."
13313,"1 hr. 27 min."
13314,"4 min. per ep."
13315,"11 min. per ep."
13316,"1 hr. 30 min."
13317,"2 min. per ep."
13318,"15 min."
13319,"24 min. per ep."
13320,"15 min. per ep."
13321,"1 min."
13322,"45 sec."
13323,"3 min."
13324,"16 min. per ep."
13325,"1 hr. 39 min."
13326,"1 hr. 29 min."
13327,"59 min."
13328,"1 hr. 13 min."
13329,"1 min. per ep."
13330,"2 min."
13331,"50 min."
13332,"30 sec."
13333,"1 min. per ep."
13334,"23 min. per ep."
13335,"21 min."
13336,"22 min. per ep."
13337,"3 min. per ep."
13338,"23 min. per ep."
13339,"5 min."
13340,"3 min."
13341,"1 min."
13342,"3 min."
13343,"7 min."
13344,"57 sec."
13345,"2 min. per ep."
13346,"32 min."
13347,"23 min. per ep."
13348,"1 hr. 51 min."
13349,"3 min."
13350,"23 min. per ep."
13351,"9 min."
13352,"23 min. per ep."
13353,"4 min."
13354,"23 min. per ep."
13355,"3 min. per ep."
13356,"23 min. per ep."
13357,"3 min. per ep."
13358,"5 min. per ep."
13359,"1 min. per ep."
13360,NULL
13361,NULL
13362,"23 min. per ep."
13363,"25 min."
13364,"22 min. per ep."
13365,"1 min. per ep."
13366,"35 sec. per ep."
13367,"1 hr. 21 min."
13368,"24 min. per ep."
13369,"24 min. per ep."
13370,"23 min. per ep."
13371,"23 min. per ep."
13372,"23 min. per ep."
13373,"8 min."
13374,"22 min."
13375,"17 min. per ep."
13376,"10 min. per ep."
13377,"23 min. per ep."
13378,"23 min. per ep."
13379,"24 min. per ep."
13380,"23 min. per ep."
13381,"24 min."
13382,"12 min. per ep."
13383,"51 sec."
13384,"17 min. per ep."
13385,"16 min. per ep."
13386,"2 min."
13387,"2 min."
13388,"2 min."
13389,"4 min."
13390,"5 min."
13391,"3 min."
13392,"15 sec."
13393,"4 min."
13394,"5 min."
13395,"5 min."
13396,"3 min."
13397,"4 min."
13398,"4 min."
13399,"3 min."
13400,"3 min. per ep."
13401,"4 min."
13402,"1 hr. 59 min."
13403,"3 min."
13404,"4 min."
13405,"3 min."
13406,"3 min."
13407,"6 min."
13408,"25 min."
13409,"3 min."
13410,"3 min."
13411,"3 min."
13412,"5 min."
13413,"1 min."
13414,"4 min."
13415,"4 min."
13416,"4 min."
13417,"2 min."
13418,"1 min."
13419,"23 min. per ep."
13420,"5 min."
13421,"5 min."
13422,"1 min."
13423,"1 hr. 48 min."
13424,"5 min."
13425,"7 min."
13426,"2 min."
13427,"3 min."
13428,"4 min."
13429,"25 min. per ep."
13430,"1 min. per ep."
13431,"12 min. per ep."
13432,"17 min."
13433,"4 min."
13434,"6 min. per ep."
13435,"4 min."
13436,"4 min."
13437,"2 min."
13438,"3 min."
13439,"1 min."
13440,"31 min."
13441,"3 min."
13442,"22 min. per ep."
13443,"28 min. per ep."
13444,"24 min. per ep."
13445,"4 min."
13446,"5 min."
13447,"4 min."
13448,"1 min. per ep."
13449,"1 min."
13450,"2 min. per ep."
13451,"4 min."
13452,"15 min."
13453,"5 min. per ep."
13454,"24 min. per ep."
13455,"27 min."
13456,"15 min. per ep."
13457,"3 min. per ep."
13458,"3 min. per ep."
13459,"1 min."
13460,"5 min."
13461,"15 sec."
13462,"3 min."
13463,"1 min."
13464,"16 min. per ep."
13465,"1 hr. 28 min."
13466,"15 sec."
13467,"8 min."
13468,"14 min. per ep."
13469,"2 min. per ep."
13470,"23 min. per ep."
13471,"5 min."
13472,"4 min."
13473,"4 min."
13474,"3 min."
13475,"5 min."
13476,"4 min."
13477,"4 min."
13478,"2 min."
13479,"1 min."
13480,"20 min."
13481,"13 min. per ep."
13482,"34 min."
13483,"5 min."
13484,"1 hr. 40 min."
13485,"5 min. per ep."
13486,"1 hr. 30 min."
13487,"4 min. per ep."
13488,"56 min."
13489,"58 min."
13490,"1 hr. 46 min."
13491,"23 min. per ep."
13492,"30 sec. per ep."
13493,"25 sec."
13494,"30 min."
13495,"12 min. per ep."
13496,"4 min."
13497,"28 min."
13498,"10 min. per ep."
13499,"3 min."
13500,"53 sec. per ep."
13501,"30 min."
13502,"15 sec."
13503,"15 sec."
13504,"28 sec."
13505,"21 sec."
13506,"23 min. per ep."
13507,"10 min. per ep."
13508,"5 min."
13509,"3 min."
13510,"3 min."
13511,NULL
13512,"21 min."
13513,"18 min. per ep."
13514,"3 min."
13515,"7 min. per ep."
13516,"4 min. per ep."
13517,"3 min."
13518,"3 min. per ep."
13519,"24 min. per ep."
13520,"7 min. per ep."
13521,"26 min."
13522,"29 min. per ep."
13523,"13 min."
13524,"18 min."
13525,"18 min."
13526,"11 min."
13527,"23 min. per ep."
13528,"1 min."
13529,"1 min."
13530,"1 min."
13531,"13 sec."
13532,"1 hr."
13533,"15 min. per ep."
13534,"5 min. per ep."
13535,"5 min."
13536,"16 min. per ep."
13537,"12 min. per ep."
13538,"2 min."
13539,"2 min."
13540,"2 min."
13541,"23 min. per ep."
13542,"3 min."
13543,"11 min."
13544,"2 min."
13545,"2 min."
13546,"2 min."
13547,"2 min."
13548,"3 min."
13549,"15 min."
13550,"23 min. per ep."
13551,"11 min."
13552,"12 min."
13553,"12 min."
13554,"15 min."
13555,"17 min."
13556,"13 min."
13557,"24 min. per ep."
13558,"11 min. per ep."
13559,"18 min. per ep."
13560,"24 min."
13561,"17 min."
13562,"16 min."
13563,"15 min."
13564,"17 min."
13565,"18 min."
13566,"1 min."
13567,"2 hr."
13568,"1 hr. 25 min."
13569,"2 hr."
13570,"12 min. per ep."
13571,"2 min."
13572,"2 min."
13573,"2 min."
13574,"2 min."
13575,"2 min."
13576,"2 min."
13577,"2 min."
13578,"2 min."
13579,"2 min."
13580,"2 min."
13581,"2 min."
13582,"2 min."
13583,"2 min."
13584,"2 min."
13585,"2 min."
13586,"2 min."
13587,"9 min."
13588,"25 min. per ep."
13589,"25 min. per ep."
13590,"25 min. per ep."
13591,"2 min."
13592,"2 min."
13593,"2 min."
13594,"2 min."
13595,"2 min."
13596,"2 min."
13597,"2 min."
13598,"2 min."
13599,"2 min."
13600,"2 min."
13601,"2 min."
13602,"4 min."
13603,"4 min."
13604,"2 min."
13605,"2 min."
13606,"2 min."
13607,"2 min."
13608,"2 min."
13609,"2 min."
13610,"2 min."
13611,"2 min."
13612,"2 min."
13613,"3 min."
13614,"2 min."
13615,"15 min. per ep."
13616,"2 min."
13617,"4 min."
13618,"2 min."
13619,"2 min."
13620,"4 min."
13621,"2 min."
13622,"31 sec."
13623,"23 min. per ep."
13624,"30 sec."
13625,"2 min. per ep."
13626,"4 min."
13627,"12 min. per ep."
13628,NULL
13629,"24 min. per ep."
13630,"24 min."
13631,"24 min. per ep."
13632,"23 min. per ep."
13633,"13 min. per ep."
13634,"24 min. per ep."
13635,"4 min. per ep."
13636,"23 min. per ep."
13637,"26 min."
13638,"14 min."
13639,"14 min. per ep."
13640,"16 min."
13641,"1 hr. 25 min."
13642,"30 sec. per ep."
13643,"4 min."
13644,"13 min. per ep."
13645,"23 min. per ep."
13646,"23 min. per ep."
13647,"28 min."
13648,"3 min. per ep."
13649,"1 hr. 38 min."
13650,"1 min. per ep."
13651,"23 min. per ep."
13652,"23 min."
13653,"24 min. per ep."
13654,"23 min. per ep."
13655,"26 min. per ep."
13656,"24 min. per ep."
13657,"3 min. per ep."
13658,"5 min. per ep."
13659,"3 min."
13660,"20 min. per ep."
13661,"3 min. per ep."
13662,"3 min."
13663,"3 min. per ep."
13664,"13 min. per ep."
13665,"1 min. per ep."
13666,"2 min. per ep."
13667,"46 sec."
13668,"30 sec. per ep."
13669,"4 min."
13670,"23 min. per ep."
13671,"24 min. per ep."
13672,"23 min. per ep."
13673,"28 min. per ep."
13674,"24 min. per ep."
13675,"1 hr. 25 min."
13676,"2 min. per ep."
13677,"5 min. per ep."
13678,"24 min. per ep."
13679,"23 min."
13680,"24 min. per ep."
13681,"29 min."
13682,"25 min."
13683,"11 min. per ep."
13684,"24 min. per ep."
13685,"23 min. per ep."
13686,"26 min."
13687,"1 hr. 44 min."
13688,"15 min."
13689,"1 min."
13690,"11 min."
13691,"15 min. per ep."
13692,"15 min. per ep."
13693,"23 min. per ep."
13694,"2 min. per ep."
13695,"54 sec. per ep."
13696,"4 min. per ep."
13697,"24 min. per ep."
13698,"3 min. per ep."
13699,"56 min."
13700,"45 min."
13701,"10 min."
13702,"25 min. per ep."
13703,"24 min. per ep."
13704,"1 min."
13705,"24 min. per ep."
13706,"1 hr. 45 min."
13707,"5 min. per ep."
13708,"15 min. per ep."
13709,"1 min. per ep."
13710,"39 sec. per ep."
13711,"55 sec."
13712,"12 min."
13713,"58 sec. per ep."
13714,"2 min."
13715,"3 min."
13716,"3 min."
13717,"35 sec. per ep."
13718,"3 min."
13719,"15 sec."
13720,"1 min."
13721,"3 min. per ep."
13722,"3 min."
13723,"23 min. per ep."
13724,"1 min."
13725,"27 min."
13726,"5 min."
13727,"24 min. per ep."
13728,"2 min."
13729,"2 min."
13730,"2 min."
13731,"2 min."
13732,"2 min."
13733,"2 min."
13734,"2 min."
13735,"2 min."
13736,"2 min."
13737,"2 min."
13738,"2 min."
13739,"2 min."
13740,"2 min."
13741,"1 min."
13742,"1 min."
13743,"30 sec. per ep."
13744,"1 min."
13745,"1 hr."
13746,"11 min. per ep."
13747,"1 hr. 41 min."
13748,"20 min. per ep."
13749,"1 min."
13750,"22 min."
13751,"5 min. per ep."
13752,"15 sec."
13753,"21 min."
13754,"6 min. per ep."
13755,"4 min."
13756,"3 min."
13757,"4 min. per ep."
13758,"23 min. per ep."
13759,"24 min. per ep."
13760,"5 min. per ep."
13761,"1 min."
13762,"1 min."
13763,"1 min."
13764,"2 min."
13765,"2 min."
13766,"1 min."
13767,"1 min. per ep."
13768,"18 min. per ep."
13769,"5 min."
13770,"22 min. per ep."
13771,"25 min. per ep."
13772,"24 min. per ep."
13773,"25 min. per ep."
13774,"22 min. per ep."
13775,"30 min."
13776,"10 min. per ep."
13777,"1 hr. 33 min."
13778,"45 min."
13779,"42 sec. per ep."
13780,"22 min. per ep."
13781,"4 min."
13782,"4 min."
13783,"2 min."
13784,"2 min."
13785,"3 min."
13786,"2 min."
13787,"3 min."
13788,"3 min."
13789,"2 min."
13790,"1 min."
13791,"3 min."
13792,"2 min."
13793,"1 min."
13794,"3 min."
13795,"1 min."
13796,"5 min."
13797,"4 min."
13798,"30 min."
13799,"59 min."
13800,"16 min. per ep."
13801,"7 min. per ep."
13802,NULL
13803,"3 min."
13804,"9 min."
13805,"2 hr."
13806,"23 min. per ep."
13807,"4 min. per ep."
13808,"2 min."
13809,"30 sec. per ep."
13810,"4 min."
13811,"3 min."
13812,"1 min."
13813,"1 min."
13814,"16 min. per ep."
13815,"21 min. per ep."
13816,"15 min. per ep."
13817,"2 min."
13818,"4 min."
13819,"23 min. per ep."
13820,NULL
13821,"3 min. per ep."
13822,"24 min. per ep."
13823,"12 min."
13824,"1 min."
13825,"15 min. per ep."
13826,"12 min."
13827,"40 sec. per ep."
13828,"30 sec. per ep."
13829,"27 min. per ep."
13830,"24 min. per ep."
13831,"1 min. per ep."
13832,"2 min."
13833,"5 min."
13834,"9 min."
13835,"2 min."
13836,"2 min."
13837,"35 min."
13838,"57 min."
13839,"15 sec."
13840,"4 min."
13841,"3 min."
13842,"23 min. per ep."
13843,"16 min."
13844,"2 min. per ep."
13845,"3 min."
13846,"25 min."
13847,"25 min."
13848,"2 min. per ep."
13849,"22 min. per ep."
13850,"6 min."
13851,"3 min."
13852,"4 min."
13853,"3 min."
13854,"4 min."
13855,"2 min. per ep."
13856,"1 min."
13857,"20 min. per ep."
13858,"13 min."
13859,"3 min."
13860,"5 min."
13861,"3 min."
13862,"2 min. per ep."
13863,"2 hr. 2 min."
13864,"4 min. per ep."
13865,"22 min."
13866,"15 min. per ep."
13867,"15 min. per ep."
13868,"23 min. per ep."
13869,"22 min. per ep."
13870,"25 min. per ep."
13871,"8 min. per ep."
13872,"24 min."
13873,"23 sec."
13874,"23 min. per ep."
13875,"58 min."
13876,"3 min."
13877,"1 min. per ep."
13878,"2 min."
13879,"2 min."
13880,"2 min."
13881,"2 min."
13882,"2 min."
13883,"2 min."
13884,"2 min."
13885,"14 min."
13886,"1 hr. 41 min."
13887,"23 min. per ep."
