anime_id,episodes,aired,premiered
14477,1,May-2021,NULL
14478,1,Jan-2018,NULL
14479,12,Jul-2018,"Summer 2018"
14480,2,Sep-2017,NULL
14481,1,Sep-2019,NULL
14482,1,Jul-2017,NULL
14483,1,Mar-2017,NULL
14484,1,Dec-2017,NULL
14485,6,May-2018,"Spring 2018"
14486,12,Jan-2019,"Winter 2019"
14487,26,Jul-2018,"Summer 2018"
14488,13,Jul-2018,NULL
14489,1,Apr-2018,NULL
14490,13,Oct-2018,"Fall 2018"
14491,26,Jul-2018,"Summer 2018"
14492,5,Sep-2003,NULL
14493,1,Nov-2017,NULL
14494,1,Apr-2018,NULL
14495,26,Aug-2002,"Summer 2002"
14496,12,Oct-2018,"Fall 2018"
14497,1,Aug-2017,NULL
14498,1,Apr-2018,NULL
14499,1,Feb-2020,NULL
14500,13,Apr-2019,"Spring 2019"
14501,1,Feb-2021,NULL
14502,1,Jan-2018,NULL
14503,1,Jul-2018,NULL
14504,1,Jan-2018,NULL
14505,0,Mar-2018,NULL
14506,52,Dec-2018,NULL
14507,12,Oct-2018,"Fall 2018"
14508,1,Apr-2018,NULL
14509,1,Oct-2018,NULL
14510,1,Nov-2018,NULL
14511,1,Dec-2019,NULL
14512,1,May-2018,NULL
14513,1,NULL,NULL
14514,3,Feb-2018,NULL
14515,2,Apr-2018,NULL
14516,1,Apr-2018,NULL
14517,0,Jan-2018,NULL
14518,6,Oct-2016,NULL
14519,4,Aug-2017,NULL
14520,2,Feb-2015,NULL
14521,2,Feb-2017,NULL
14522,1,Apr-2018,NULL
14523,1,Mar-2003,NULL
14524,4,Apr-2017,NULL
14525,4,Jul-2017,NULL
14526,4,Oct-2017,NULL
14527,1,Apr-2018,NULL
14528,1,May-2018,NULL
14529,1,Oct-1997,NULL
14530,3,Jun-2018,NULL
14531,1,May-2018,NULL
14532,13,Jan-2019,"Winter 2019"
14533,13,Jan-2020,"Winter 2020"
14534,26,Jul-2018,"Summer 2018"
14535,1,Dec-2017,NULL
14536,6,Dec-2016,NULL
14537,4,Jan-2018,NULL
14538,1,Dec-2016,NULL
14539,1,Sep-2017,NULL
14540,1,May-2018,NULL
14541,1,Sep-2018,NULL
14542,0,Jul-2018,NULL
14543,1,May-2018,NULL
14544,20,May-2018,NULL
14545,13,Apr-2017,NULL
14546,12,Jan-2020,"Winter 2020"
14547,5,Sep-2008,NULL
14548,1,Nov-2009,NULL
14549,13,Jul-2018,"Summer 2018"
14550,12,Dec-2016,NULL
14551,12,Jul-2017,NULL
14552,12,Apr-2018,NULL
14553,1,Nov-2018,NULL
14554,1,Aug-2018,NULL
14555,20,May-2018,NULL
14556,1,NULL,NULL
14557,1,May-2018,NULL
14558,1,Apr-2010,NULL
14559,1,May-2018,NULL
14560,0,Jul-1905,NULL
14561,1,Oct-2018,NULL
14562,3,Dec-2018,NULL
14563,12,Jan-2019,"Winter 2019"
14564,2,Mar-2018,NULL
14565,1,May-2018,NULL
14566,1,Oct-2012,NULL
14567,24,Jul-2018,"Summer 2018"
14568,12,Jul-2019,"Summer 2019"
14569,12,Nov-2016,"Fall 2016"
14570,21,May-2017,NULL
14571,1,Mar-2017,NULL
14572,1,Jun-2012,NULL
14573,1,May-2018,NULL
14574,12,Sep-2020,NULL
14575,1,Nov-2014,NULL
14576,1,Feb-2015,NULL
14577,3,Jul-2020,NULL
14578,40,Mar-2018,NULL
14579,40,Sep-2017,NULL
14580,4,May-2018,NULL
14581,12,Apr-2019,"Spring 2019"
14582,26,Mar-2008,"Spring 2008"
14583,13,Feb-2010,"Winter 2010"
14584,26,Mar-2011,"Spring 2011"
14585,13,Sep-2014,"Fall 2014"
14586,26,Mar-2015,"Spring 2015"
14587,1,May-2018,NULL
14588,9,Jan-2018,NULL
14589,3,Dec-2017,NULL
14590,49,Oct-2017,"Fall 2017"
14591,12,Apr-2019,"Spring 2019"
14592,1,May-2018,NULL
14593,1,Jun-2018,NULL
14594,12,Jan-2019,"Winter 2019"
14595,13,Jan-2019,"Winter 2019"
14596,1,Sep-2018,NULL
14597,1,Mar-2019,NULL
14598,15,Apr-2020,"Spring 2020"
14599,30,Jun-2018,NULL
14600,12,Apr-2019,"Spring 2019"
14601,23,Oct-2018,"Fall 2018"
14602,1,Jul-2019,NULL
14603,3,Jan-2018,NULL
14604,55,Sep-2018,"Fall 2018"
14605,1,Dec-2018,NULL
14606,1,Aug-2018,NULL
14607,12,Oct-2019,"Fall 2019"
14608,2,Apr-2019,NULL
14609,12,Jan-2019,"Winter 2019"
14610,12,Oct-2018,"Fall 2018"
14611,8,Jul-2018,"Summer 2018"
14612,12,Jan-2019,"Winter 2019"
14613,36,Aug-2018,NULL
14614,1,Jun-2019,NULL
14615,12,Jan-2019,"Winter 2019"
14616,1,Jul-2018,NULL
14617,24,Jan-2021,"Winter 2021"
14618,10,Jun-2019,NULL
14619,1,Mar-2019,NULL
14620,1,Sep-2020,NULL
14621,13,Oct-2018,"Fall 2018"
14622,12,Oct-2018,"Fall 2018"
14623,12,Oct-2018,"Fall 2018"
14624,39,Oct-2018,"Fall 2018"
14625,12,Oct-2018,"Fall 2018"
14626,12,Jan-2019,"Winter 2019"
14627,12,Mar-2021,NULL
14628,1,Dec-2018,NULL
14629,1,Aug-2018,NULL
14630,12,Jan-2019,"Winter 2019"
14631,12,Jan-2019,"Winter 2019"
14632,26,Apr-2019,"Spring 2019"
14633,12,Sep-2018,NULL
14634,2,Nov-2018,NULL
14635,12,Apr-2019,"Spring 2019"
14636,12,Apr-2019,"Spring 2019"
14637,12,Oct-2020,"Fall 2020"
14638,0,Jul-1905,NULL
14639,10,Jul-2018,NULL
14640,13,Jul-2018,"Summer 2018"
14641,12,Jul-2019,"Summer 2019"
14642,130,Jul-2018,"Summer 2018"
14643,1,Mar-2019,NULL
14644,1,Mar-2019,NULL
14645,1,Mar-2019,NULL
14646,1,Mar-2019,NULL
14647,1,Jul-1905,NULL
14648,10,Aug-2018,"Summer 2018"
14649,1,Jul-2018,NULL
14650,17,Oct-2018,NULL
14651,30,Jun-2018,NULL
14652,4,Sep-2018,"Summer 2018"
14653,1,Oct-2018,NULL
14654,63,Jul-2018,NULL
14655,3,Jul-2018,NULL
14656,1,Jun-2018,NULL
14657,0,Jul-2018,NULL
14658,4,Jun-2019,NULL
14659,1,Jun-2018,NULL
14660,2,Jul-2018,NULL
14661,1,Jan-2017,NULL
14662,2,Jul-2018,NULL
14663,1,Oct-2018,NULL
14664,2,Sep-2018,NULL
14665,1,Sep-2018,NULL
14666,4,Sep-2018,NULL
14667,2,Jun-2018,NULL
14668,2,Aug-2018,NULL
14669,4,Aug-2018,NULL
14670,2,Aug-2018,NULL
14671,2,Oct-2018,NULL
14672,1,Aug-2019,NULL
14673,1,Jun-2018,NULL
14674,1,Jun-2018,NULL
14675,1,Oct-2013,NULL
14676,1,Apr-2018,NULL
14677,1,Dec-2018,NULL
14678,1,Jun-2018,NULL
14679,2,Feb-2018,NULL
14680,1,Jan-2014,NULL
14681,3,Oct-2018,NULL
14682,1,Aug-2018,NULL
14683,1,Jul-2018,NULL
14684,1,Jun-2017,NULL
14685,1,Jul-2018,NULL
14686,1,Jul-2018,NULL
14687,1,Jul-2018,NULL
14688,41,Mar-2018,NULL
14689,1,Nov-2017,NULL
14690,1,Jul-2018,NULL
14691,1,Jul-2018,NULL
14692,12,Jan-2019,"Winter 2019"
14693,1,Jul-2018,NULL
14694,1,May-2018,NULL
14695,1,Jul-2018,NULL
14696,11,Jul-2018,NULL
14697,1,Jun-2018,NULL
14698,40,Apr-2013,NULL
14699,26,Aug-2010,"Summer 2010"
14700,26,Nov-2011,"Fall 2011"
14701,26,Feb-2014,"Winter 2014"
14702,1,Jan-2016,NULL
14703,26,Aug-2016,"Summer 2016"
14704,26,Jan-2018,"Winter 2018"
14705,1,Mar-2005,NULL
14706,13,Apr-2019,"Spring 2019"
14707,1,Jun-2019,NULL
14708,0,NULL,NULL
14709,13,Oct-2018,"Fall 2018"
14710,21,Oct-2019,"Fall 2019"
14711,1,Dec-2020,NULL
14712,1,May-2021,NULL
14713,0,Aug-2018,NULL
14714,1,Feb-2020,NULL
14715,24,Oct-2018,"Fall 2018"
14716,1,Aug-2015,NULL
14717,12,Apr-2019,"Spring 2019"
14718,52,Aug-2007,NULL
14719,26,Feb-2008,NULL
14720,84,Jun-1905,NULL
14721,1,Oct-2018,NULL
14722,1,Jun-2016,NULL
14723,3,Aug-2018,NULL
14724,24,Apr-2019,"Spring 2019"
14725,0,Mar-2011,"Spring 2011"
14726,20,Aug-2018,NULL
14727,12,Jan-2019,"Winter 2019"
14728,2,May-2018,NULL
14729,1,Aug-2018,NULL
14730,4,Oct-2018,NULL
14731,13,Jun-2018,NULL
14732,16,Jun-2018,NULL
14733,1,Aug-2018,NULL
14734,4,Jun-1905,NULL
14735,20,Jul-2006,NULL
14736,20,Jul-2007,NULL
14737,40,May-2008,NULL
14738,80,Aug-2009,"Summer 2009"
14739,52,Sep-2010,NULL
14740,52,Sep-2012,NULL
14741,52,Dec-2013,NULL
14742,52,Aug-2014,NULL
14743,52,Jan-2015,"Winter 2015"
14744,52,Sep-2015,"Fall 2015"
14745,52,Apr-2016,"Spring 2016"
14746,52,Oct-2016,"Fall 2016"
14747,1,Jul-1905,NULL
14748,124,May-2017,"Spring 2017"
14749,1,Jun-2012,NULL
14750,1,May-2014,NULL
14751,1,Jan-2017,NULL
14752,26,Dec-2016,NULL
14753,52,Jun-2015,"Summer 2015"
14754,1,Jul-2015,NULL
14755,104,May-2018,"Spring 2018"
14756,26,Mar-2018,NULL
14757,2,Dec-2018,NULL
14758,1,Aug-2018,NULL
14759,12,Jan-2019,"Winter 2019"
14760,26,Oct-2018,"Fall 2018"
14761,2,May-2018,NULL
14762,12,Apr-2019,"Spring 2019"
14763,1,Jun-1990,NULL
14764,10,Jan-2017,NULL
14765,12,Jan-2019,"Winter 2019"
14766,1,Aug-2018,NULL
14767,24,Oct-2019,"Fall 2019"
14768,11,Jan-2019,"Winter 2019"
14769,6,Nov-2019,NULL
14770,30,Aug-2018,NULL
14771,12,May-2017,"Spring 2017"
14772,12,Jul-1905,NULL
14773,1,Jan-2002,NULL
14774,25,Oct-2018,NULL
14775,6,Mar-2017,NULL
14776,27,NULL,NULL
14777,1,Dec-2015,NULL
14778,1,Aug-2018,NULL
14779,13,Apr-2019,"Spring 2019"
14780,1,Aug-2018,NULL
14781,0,Oct-2021,"Fall 2021"
14782,1,Oct-1993,NULL
14783,2,Jun-1905,NULL
14784,10,NULL,NULL
14785,1,Nov-2018,NULL
14786,12,Jan-2019,"Winter 2019"
14787,1,Mar-2019,NULL
14788,12,Oct-2018,"Fall 2018"
14789,17,Sep-2018,NULL
14790,3,Aug-2018,NULL
14791,12,Oct-2018,"Fall 2018"
14792,12,Aug-2018,NULL
14793,30,Aug-2018,NULL
14794,12,Aug-2018,NULL
14795,12,Apr-2019,"Spring 2019"
14796,1,Aug-2019,NULL
14797,49,Oct-2018,"Fall 2018"
14798,26,Feb-2017,NULL
14799,1,Dec-2018,NULL
14800,72,Aug-2018,NULL
14801,12,Oct-2018,"Fall 2018"
14802,1,Nov-2018,NULL
14803,4,Oct-2018,"Fall 2018"
14804,13,Jan-2020,"Winter 2020"
14805,2,Aug-2018,NULL
14806,26,Oct-2018,"Fall 2018"
14807,4,Nov-2018,NULL
14808,1,Jul-2018,NULL
14809,13,Apr-2019,"Spring 2019"
14810,1,Sep-2018,NULL
14811,30,Sep-2018,NULL
14812,0,NULL,NULL
14813,0,NULL,NULL
14814,12,Oct-2019,"Fall 2019"
14815,1,NULL,NULL
14816,11,Oct-2018,"Fall 2018"
14817,1,Jan-2014,NULL
14818,1,Dec-1973,NULL
14819,1,Oct-2015,NULL
14820,2,Sep-2018,NULL
14821,1,Oct-2018,NULL
14822,12,Apr-2019,"Spring 2019"
14823,12,Jul-2019,"Summer 2019"
14824,4,Jun-2018,NULL
14825,12,Jan-2019,"Winter 2019"
14826,12,Jan-2020,"Winter 2020"
14827,1,Oct-2002,NULL
14828,1,Aug-2007,NULL
14829,1,Oct-1989,NULL
14830,1,Oct-2002,NULL
14831,1,Feb-2001,NULL
14832,1,Jun-1997,NULL
14833,1,Aug-1983,NULL
14834,1,Oct-2001,NULL
14835,1,Jun-2012,NULL
14836,1,Feb-2019,NULL
14837,1,Aug-1999,NULL
14838,1,Jun-1998,NULL
14839,1,Jun-1992,NULL
14840,1,Apr-2005,NULL
14841,1,Aug-1991,NULL
14842,1,Dec-1970,NULL
14843,2,Sep-2018,NULL
14844,1,Oct-1985,NULL
14845,1,Oct-1986,NULL
14846,12,Oct-2019,"Fall 2019"
14847,1,Jun-2019,NULL
14848,2,Dec-2018,NULL
14849,12,Oct-2019,"Fall 2019"
14850,1,Sep-2019,NULL
14851,12,Oct-2020,"Fall 2020"
14852,1,May-1905,NULL
14853,1,Apr-1905,NULL
14854,1,Jun-2017,NULL
14855,1,Aug-2018,NULL
14856,4,May-2018,NULL
14857,20,Sep-2018,NULL
14858,2,Mar-2019,NULL
14859,6,Mar-2018,NULL
14860,1,Jun-2018,NULL
14861,1,Aug-2008,NULL
14862,2,Jul-2019,NULL
14863,1,Nov-2018,NULL
14864,4,Sep-2018,NULL
14865,1,Sep-2018,NULL
14866,237,Mar-2014,"Spring 2014"
14867,50,Oct-2018,"Fall 2018"
14868,1,Sep-2018,NULL
14869,2,Oct-1992,NULL
14870,1,Oct-2014,NULL
14871,1,Jul-1905,NULL
14872,1,Jul-1905,NULL
14873,2,Jun-2012,NULL
14874,40,Jul-1905,NULL
14875,40,Nov-2012,NULL
14876,1,Oct-2018,NULL
14877,1,Sep-2018,NULL
14878,1,Nov-2017,NULL
14879,1,Sep-2018,NULL
14880,1,Sep-2018,NULL
14881,2,Sep-2018,NULL
14882,11,Oct-2019,"Fall 2019"
14883,1,Sep-2018,NULL
14884,1,Mar-2019,NULL
14885,12,Oct-2018,NULL
14886,12,Apr-2019,"Spring 2019"
14887,5,Feb-2010,NULL
14888,1,Jul-1905,NULL
14889,20,Nov-2018,NULL
14890,1,Sep-2018,NULL
14891,25,Oct-2019,"Fall 2019"
14892,10,Apr-2018,NULL
14893,4,Aug-2018,NULL
14894,1,Sep-2018,NULL
14895,12,Jul-2018,NULL
14896,20,Apr-2017,NULL
14897,1,Nov-2019,NULL
14898,16,Apr-2020,NULL
14899,1,Nov-2016,NULL
14900,7,Sep-2011,NULL
14901,3,Mar-2019,NULL
14902,1,May-2016,NULL
14903,3,Jan-2019,NULL
14904,1,Sep-2018,NULL
14905,12,Oct-2018,"Fall 2018"
14906,1,Dec-2018,NULL
14907,2,Dec-2018,NULL
14908,2,Aug-2018,NULL
14909,40,Sep-2018,NULL
14910,12,Jul-2019,NULL
14911,12,Jul-1905,NULL
14912,1,Mar-2018,NULL
14913,1,Apr-2018,NULL
14914,13,Oct-2018,NULL
14915,11,Jan-2019,"Winter 2019"
14916,8,Aug-2019,NULL
14917,0,Oct-2018,"Fall 2018"
14918,1,Dec-2018,NULL
14919,1,Sep-2018,NULL
14920,1,Oct-2014,NULL
14921,1,Jan-2019,NULL
14922,42,Dec-2019,NULL
14923,1,Sep-2018,NULL
14924,4,Feb-2019,NULL
14925,1,Jul-2018,NULL
14926,12,Apr-2019,"Spring 2019"
14927,1,Oct-2018,NULL
14928,13,Jan-2021,"Winter 2021"
14929,1,NULL,NULL
14930,12,Jan-2020,"Winter 2020"
14931,1,Oct-2018,NULL
14932,1,Oct-2018,NULL
14933,12,Jul-2019,"Summer 2019"
14934,25,Jan-2020,"Winter 2020"
14935,12,Oct-2019,"Fall 2019"
14936,1,Jul-2016,NULL
14937,1,Aug-2018,NULL
14938,1,Apr-2018,NULL
14939,1,Nov-2018,NULL
14940,1,Oct-2018,NULL
14941,1,Aug-2018,NULL
14942,16,Jul-2018,NULL
14943,12,Oct-2018,NULL
14944,1,Jul-2018,NULL
14945,1,Oct-2018,NULL
14946,1,Oct-2018,NULL
14947,3,Oct-2018,NULL
14948,1,Oct-2018,NULL
14949,1,May-2018,NULL
14950,1,Jan-2016,NULL
14951,2,Nov-2016,NULL
14952,1,Oct-2013,NULL
14953,1,Jan-2013,NULL
14954,1,Oct-2012,NULL
14955,1,Oct-2011,NULL
14956,1,Nov-2011,NULL
14957,1,May-2011,NULL
14958,1,Aug-2010,NULL
14959,1,Dec-2009,NULL
14960,2,Jun-2014,NULL
14961,2,Sep-2018,NULL
14962,1,Mar-2017,NULL
14963,1,Oct-2018,NULL
14964,10,Apr-2019,"Spring 2019"
14965,52,Sep-2013,"Fall 2013"
14966,52,Apr-2017,"Spring 2017"
14967,1,Feb-2019,NULL
14968,12,Oct-2018,NULL
14969,12,Oct-2019,"Fall 2019"
14970,1,Mar-2019,NULL
14971,12,Mar-2019,NULL
14972,40,Jul-1905,NULL
14973,26,Jul-1905,NULL
14974,8,Apr-2020,NULL
14975,42,Aug-2017,NULL
14976,26,Mar-2015,NULL
14977,1,Jul-2018,NULL
14978,1,Dec-2018,NULL
14979,12,Jan-2019,"Winter 2019"
14980,2,Oct-2018,NULL
14981,24,Apr-2018,"Spring 2018"
14982,1,Oct-2018,NULL
14983,2,Apr-2018,NULL
14984,1,Oct-2018,NULL
14985,12,Apr-2020,"Spring 2020"
14986,12,Nov-2018,NULL
14987,18,Nov-2018,NULL
14988,1,Apr-2019,NULL
14989,12,Oct-2018,"Fall 2018"
14990,20,Oct-2018,NULL
14991,1,Mar-2019,NULL
14992,13,Jul-2007,"Summer 2007"
14993,13,Jan-2008,"Winter 2008"
14994,13,Apr-2008,"Spring 2008"
14995,15,Oct-2011,"Fall 2011"
14996,12,Oct-2019,"Fall 2019"
14997,12,Jul-2019,"Summer 2019"
14998,1,NULL,NULL
14999,49,Feb-2019,"Winter 2019"
15000,20,Oct-2018,NULL
15001,0,Jul-1905,NULL
15002,4,Oct-2018,NULL
15003,1,Jun-2019,NULL
15004,1,Nov-2018,NULL
15005,1,Oct-2019,NULL
15006,0,Aug-2018,NULL
15007,2,Jul-2016,NULL
15008,0,Aug-2018,NULL
15009,12,Jul-2019,"Summer 2019"
15010,13,Apr-2016,"Spring 2016"
15011,13,Aug-2016,"Summer 2016"
15012,1,Aug-2016,NULL
15013,1,Jun-2017,NULL
15014,1,Oct-2018,NULL
15015,1,Mar-2019,NULL
15016,12,Jul-2019,"Summer 2019"
15017,0,Jan-2019,NULL
15018,1,Nov-2018,NULL
15019,1,Jul-2018,NULL
15020,0,Aug-2018,NULL
15021,1,Nov-2018,NULL
15022,0,Oct-2018,NULL
15023,6,Mar-2018,NULL
15024,15,Dec-2018,NULL
15025,1,Apr-2019,NULL
15026,26,Aug-2018,"Summer 2018"
15027,1,Nov-2018,NULL
15028,1,Jun-1905,NULL
15029,1,Jun-1905,NULL
15030,1,Feb-2016,NULL
15031,1,Jun-1905,NULL
15032,1,NULL,NULL
15033,1,Mar-2019,NULL
15034,1,Apr-2019,NULL
15035,1,May-2019,NULL
15036,1,Oct-2018,NULL
15037,1,Nov-2018,NULL
15038,11,Jan-2020,"Winter 2020"
15039,1,Jan-2018,NULL
15040,12,Oct-2019,"Fall 2019"
15041,12,Feb-2020,NULL
15042,1,Feb-2019,NULL
15043,1,Feb-2019,NULL
15044,12,Jan-2020,"Winter 2020"
15045,13,Oct-2020,"Fall 2020"
15046,12,Oct-2019,"Fall 2019"
15047,24,Jul-2019,"Summer 2019"
15048,1,Mar-2019,NULL
15049,10,Jan-2019,"Winter 2019"
15050,1,Nov-2018,NULL
15051,2,Aug-2018,NULL
15052,12,Oct-2018,NULL
15053,1,Nov-2018,NULL
15054,25,Apr-2019,"Spring 2019"
15055,1,Nov-2018,NULL
15056,2,Nov-2018,NULL
15057,1,Nov-2018,NULL
15058,13,Jun-2018,NULL
15059,16,Jun-2018,NULL
15060,12,Aug-2018,NULL
15061,24,Jul-2019,"Summer 2019"
15062,3,Nov-2018,NULL
15063,2,Feb-2019,NULL
15064,1,Mar-2015,NULL
15065,1,Jul-1905,NULL
15066,1,Feb-2011,NULL
15067,1,Mar-2013,NULL
15068,20,Oct-2018,NULL
15069,12,Apr-2019,"Spring 2019"
15070,1,Jan-2019,NULL
15071,3,Mar-2019,NULL
15072,0,Nov-2018,NULL
15073,1,Feb-2011,NULL
15074,1,Nov-2019,NULL
15075,0,Jul-2019,NULL
15076,1,NULL,NULL
15077,1,NULL,NULL
15078,26,Feb-2019,NULL
15079,1,Jan-2019,NULL
15080,1,Jun-1905,NULL
15081,1,Feb-2018,NULL
15082,1,Jan-2018,NULL
15083,1,Jun-2010,NULL
15084,52,Apr-2019,"Spring 2019"
15085,2,Oct-2018,NULL
15086,1,Dec-2018,NULL
15087,12,Jun-2019,NULL
15088,1,Nov-2018,NULL
15089,1,Sep-2018,NULL
15090,1,Jan-2019,NULL
15091,26,Dec-2018,NULL
15092,12,Apr-2020,NULL
15093,1,Feb-2019,NULL
15094,1,Nov-2018,NULL
15095,0,NULL,NULL
15096,1,Oct-2017,NULL
15097,13,Jul-1905,NULL
15098,1,Dec-2009,NULL
15099,12,Jul-2019,"Summer 2019"
15100,1,Oct-2017,NULL
15101,1,Mar-2016,NULL
15102,1,Nov-2017,NULL
15103,12,Apr-2019,"Spring 2019"
15104,1,Dec-2018,NULL
15105,1,Jul-2013,NULL
15106,1,Sep-2013,NULL
15107,1,Jun-2014,NULL
15108,1,Aug-2014,NULL
15109,1,Aug-2014,NULL
15110,13,Apr-2019,"Spring 2019"
15111,1,Nov-2018,NULL
15112,6,Sep-1992,NULL
15113,1,Apr-2019,NULL
15114,2,Oct-2017,NULL
15115,1,Jan-2017,NULL
15116,2,Dec-2014,NULL
15117,0,Mar-2016,NULL
15118,4,Nov-2018,NULL
15119,0,Nov-2018,"Fall 2018"
15120,3,Dec-2018,NULL
15121,12,Apr-2019,"Spring 2019"
15122,1,Feb-2019,NULL
15123,1,Apr-2018,NULL
15124,1,Jan-2019,NULL
15125,1,Dec-2016,NULL
15126,1,Jun-2018,NULL
15127,1,Jul-2018,NULL
15128,12,Apr-2019,"Spring 2019"
15129,1,Oct-2018,NULL
15130,1,Nov-2018,NULL
15131,12,Jan-2020,"Winter 2020"
15132,5,Jul-2019,NULL
15133,1,Oct-2011,NULL
15134,1,Apr-2008,NULL
15135,1,Apr-2014,NULL
15136,8,Jan-2019,"Winter 2019"
15137,2,Apr-2019,NULL
15138,12,Apr-2020,NULL
15139,2,May-2014,NULL
15140,12,Oct-2018,NULL
15141,51,Apr-2019,"Spring 2019"
15142,13,Dec-2018,NULL
15143,1,Dec-2018,NULL
15144,1,Oct-2018,NULL
15145,1,Dec-2018,NULL
15146,1,Jun-2005,NULL
15147,1,Dec-2010,NULL
15148,1,Dec-2018,NULL
15149,1,Jan-2018,NULL
15150,12,Apr-2019,"Spring 2019"
15151,1,Dec-2018,NULL
15152,1,Sep-2019,NULL
15153,1,Feb-2014,NULL
15154,1,May-2008,NULL
15155,1,Feb-2008,NULL
15156,0,Dec-2018,NULL
15157,2,Dec-2018,NULL
15158,1,Dec-2018,NULL
15159,1,Jul-2019,NULL
15160,0,Dec-2018,NULL
15161,21,Nov-2018,NULL
15162,12,Apr-2020,"Spring 2020"
15163,2,Feb-2019,NULL
15164,12,Jul-2020,"Summer 2020"
15165,20,Jan-2019,NULL
15166,12,Apr-2020,"Spring 2020"
15167,1,Jul-1905,NULL
15168,1,Jul-1905,NULL
15169,1,Mar-2017,NULL
15170,1,Oct-2019,NULL
15171,12,Jan-2019,"Winter 2019"
15172,1,Jan-2017,NULL
15173,12,Jan-2021,"Winter 2021"
15174,1,Sep-2017,NULL
15175,1,Aug-2015,NULL
15176,1,Jun-2016,NULL
15177,25,Apr-2019,"Spring 2019"
15178,12,Apr-2019,"Spring 2019"
15179,1,Jul-1905,NULL
15180,1,Jun-1905,NULL
15181,1,Jul-1905,NULL
15182,2,Dec-2018,NULL
15183,2,Mar-2019,NULL
15184,2,Mar-2019,NULL
15185,1,Jun-1905,NULL
15186,1,Jun-1905,NULL
15187,1,Jun-1905,NULL
15188,1,Jun-1905,NULL
15189,1,May-1905,NULL
15190,1,May-1905,NULL
15191,1,May-1905,NULL
15192,1,May-1905,NULL
15193,1,May-1905,NULL
15194,1,May-1905,NULL
15195,1,May-1905,NULL
15196,1,May-1905,NULL
15197,1,May-1905,NULL
15198,50,Apr-2019,"Spring 2019"
15199,1,Sep-2021,NULL
15200,13,Jan-2020,"Winter 2020"
15201,1,Jun-2017,NULL
15202,1,Nov-2017,NULL
15203,1,Feb-2017,NULL
15204,13,Oct-2019,"Fall 2019"
15205,1,Oct-2019,NULL
15206,1,Jun-1905,NULL
15207,3,Feb-2019,NULL
15208,1,May-2013,NULL
15209,1,Jun-2019,NULL
15210,1,Feb-2017,NULL
15211,4,Dec-2018,NULL
15212,1,Sep-2018,NULL
15213,20,Dec-2018,NULL
15214,0,NULL,NULL
15215,1,Dec-2016,NULL
15216,1,Oct-2016,NULL
15217,1,Dec-2018,NULL
15218,13,Jan-2020,"Winter 2020"
15219,0,NULL,NULL
15220,1,Apr-2014,NULL
15221,1,Jun-1905,NULL
15222,1,Jul-2004,NULL
15223,1,Jun-2019,NULL
15224,3,Jun-2019,NULL
15225,16,Nov-2018,NULL
15226,26,Dec-2018,NULL
15227,20,Oct-2018,NULL
15228,12,Jul-2019,"Summer 2019"
15229,1,Mar-2019,NULL
15230,1,Dec-2018,NULL
15231,24,Jul-2016,"Summer 2016"
15232,12,Jan-2020,"Winter 2020"
15233,0,Dec-2018,NULL
15234,0,Nov-2018,NULL
15235,0,Jul-2014,NULL
15236,0,Jul-2014,NULL
15237,5,Dec-2017,NULL
15238,1,Jul-1905,NULL
15239,2,Oct-2015,NULL
15240,1,Sep-2018,NULL
15241,12,May-2019,NULL
15242,1,Dec-2018,NULL
15243,1,Dec-2018,NULL
15244,5,Dec-2018,NULL
15245,3,Oct-2017,NULL
15246,12,Jul-2019,"Summer 2019"
15247,2,Dec-2018,NULL
15248,1,Oct-2018,NULL
15249,1,Mar-2012,NULL
15250,1,Dec-2018,NULL
15251,13,Jul-2019,"Summer 2019"
15252,1,Jun-2016,NULL
15253,1,Oct-2018,NULL
15254,1,Feb-2012,NULL
15255,1,Nov-2018,NULL
15256,1,Aug-2017,NULL
15257,1,Jul-2011,NULL
15258,1,Oct-2013,NULL
15259,1,Mar-2013,NULL
15260,3,Jan-2019,NULL
15261,1,Sep-2018,NULL
15262,0,Mar-2019,NULL
15263,1,Jul-2011,NULL
15264,1,Jul-2011,NULL
15265,1,Nov-2018,NULL
15266,1,Jan-2019,NULL
15267,0,NULL,NULL
15268,1,Apr-2019,NULL
15269,1,Oct-2018,NULL
15270,1,Jan-2013,NULL
15271,10,Sep-2020,NULL
15272,12,Jan-2020,NULL
15273,12,Jul-2019,"Summer 2019"
15274,2,Mar-2019,NULL
15275,2,Mar-2019,NULL
15276,1,Jan-2019,NULL
15277,2,May-2019,NULL
15278,1,May-2019,NULL
15279,1,Jan-2019,NULL
15280,1,Jan-2019,NULL
15281,1,Jun-2019,NULL
15282,50,Feb-2019,"Winter 2019"
15283,26,Jan-2019,"Winter 2019"
15284,1,Oct-2014,NULL
15285,26,Jan-2019,"Winter 2019"
15286,13,Dec-2018,NULL
15287,1,Jul-2019,NULL
15288,12,Jan-2020,"Winter 2020"
15289,1,Oct-2013,NULL
15290,1,Oct-1987,NULL
15291,7,Jan-2019,NULL
15292,0,Oct-2020,NULL
15293,12,Jan-2019,NULL
15294,12,Jul-2019,"Summer 2019"
15295,1,Jan-2019,NULL
15296,3,Mar-1990,NULL
15297,3,Jan-2019,"Winter 2019"
15298,12,Oct-2019,"Fall 2019"
15299,50,Apr-2019,"Spring 2019"
15300,5,Aug-2017,NULL
